language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
noga1249,k,i,-,-,r,-,l,-,-,i,-
kara1464,b,u,-,-,-,-,l,a,S,u,q
kara1465,k,i,-,-,r,-,l,-,-,i,-
kara1467,k,i,-,-,r,-,l,-,-,i,-
kirg1245,k,i,-,-,r,-,-,-,-,-,-
uzbe1247,k,i,-,-,r,-,-,-,-,-,-
uigh1240,k,i,-,-,r,-,-,-,-,-,-
bash1264,b,u,-,s,r,a,q,-,-,-,-
midd1325,p,u,t,S,r,a,q,-,-,-,-
nort2686,k,i,-,-,r,-,-,-,-,-,-
sout2694,k,i,-,-,r,-,l,-,-,i,-
oldu1238,k,i,-,-,r,-,l,-,-,i,g
gaga1249,b,u,-,-,-,-,l,a,S,u,k
anat1259,k,i,-,-,r,-,l,-,-,i,-
crim1257,b,u,-,-,-,-,l,a,S,u,q
crim1257,k,i,-,-,r,-,l,-,-,i,-
nort2697,b,u,-,-,-,-,l,a,S,u,q
turk1304,k,i,-,-,r,-,l,-,-,i,-
west2402,k,e,-,-,r,-,-,-,-,-,-
khak1248,k,i,-,-,r,-,l,-,-,i,g
shor1247,k,i,-,-,r,-,l,-,-,i,g
midd1324,k,i,-,-,r,-,l,-,-,i,x
tuvi1240,X,i,-,-,r,-,l,-,-,i,g
tofa1248,h,i,-,-,r,-,l,-,-,i,x
dolg1241,k,i,-,-,r,-,d,-,-,e,k
yaku1245,k,i,-,-,r,-,d,-,-,e,X
