language,x1,x2,x3,x4,x5,x6,x7,x8
kumy1244,-,o,-,-,y,n,-,a
noga1249,-,o,-,-,y,n,-,a
kara1464,-,o,-,-,y,n,-,a
kara1465,-,o,-,-,y,n,-,a
kara1467,-,o,-,-,y,n,-,a
kaza1248,-,o,-,-,y,n,-,a
kirg1245,-,o,-,-,y,n,-,a
uzbe1247,-,o,-,-,y,n,-,a
uigh1240,-,o,-,-,y,n,-,a
bash1264,-,u,-,-,y,n,-,a
midd1325,-,u,-,-,y,n,-,a
bara1273,-,o,-,-,y,n,-,a
nort2686,-,o,-,-,y,n,-,a
sout2694,-,o,-,-,y,n,-,o
oldu1238,-,o,-,-,y,n,-,a
gaga1249,-,o,-,-,y,n,-,a
anat1259,-,o,-,-,y,n,-,a
crim1257,-,o,-,-,y,n,-,a
nort2697,-,o,-,-,y,n,-,a
turk1304,-,o,-,-,y,n,-,a
sala1264,-,o,-,-,y,n,-,a
west2402,-,o,-,-,y,n,-,a
khak1248,-,o,-,-,y,n,-,a
shor1247,-,o,-,-,y,n,-,a
midd1324,-,o,-,-,y,n,-,a
tuvi1240,-,o,-,-,y,n,-,a
tofa1248,-,o,-,-,y,n,-,a
turk1303,-,o,-,-,-,n,-,a
dolg1241,-,o,-,-,y,n,y,o
yaku1245,-,o,n,n,y,-,-,o
chuv1255,v,u,-,l,y,-,-,a
