language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,-,-,y,-,u,-,x,u,l,-
noga1249,-,-,y,-,u,-,x,u,l,-
kara1464,-,t,S,-,i,-,S,-,-,-
kara1464,-,-,y,-,u,-,x,u,l,-
kara1465,-,-,t,-,i,-,S,-,-,-
kara1465,-,-,j,-,u,-,x,u,l,-
kara1467,-,-,Z,-,u,-,x,u,l,-
kaza1248,-,-,-,-,-,-,q,u,l,a
kaza1248,-,-,t,-,-,-,-,i,s,-
kaza1248,-,-,Z,-,u,-,x,u,l,-
kirg1245,-,-,t,-,i,-,S,-,-,-
kirg1245,-,-,j,-,u,-,x,u,l,-
uigh1240,-,-,t,S,i,-,S,-,-,-
uigh1240,-,-,Z,-,i,-,q,i,l,-
bash1264,-,-,y,-,u,-,x,u,l,-
nort2686,-,-,t,-,i,-,S,-,-,-
sout2694,-,-,t,-,i,-,S,-,-,-
crim1257,-,-,y,-,u,-,q,u,l,-
gaga1249,-,-,d,-,i,-,S,-,-,-
nort2697,-,-,d,-,i,-,S,-,-,-
turk1304,-,-,y,-,u,-,q,u,l,-
khak1248,a,N,d,-,a,-,r,u,l,-
khak1248,-,-,t,-,-,-,-,i,s,-
shor1247,-,-,t,S,u,-,x,u,l,-
sala1264,-,-,S,-,a,N,k,u,l,a
sala1264,-,-,j,-,-,-,-,i,j,-
sala1264,-,-,y,-,u,-,X,u,l,-
west2402,-,-,t,-,o,-,q,u,r,a
turk1303,-,-,t,-,i,-,S,-,-,-
tuvi1240,-,-,d,-,i,-,S,-,-,-
dolg1241,-,-,t,-,i,-,s,-,-,-
yaku1245,-,-,t,-,i,-,s,-,-,-
chuv1255,-,-,-,-,i,-,k,-,-,-
