language,x1,x2,x3,x4,x5,x6,x7
kumy1244,-,y,a,-,l,-,a
noga1249,-,y,a,-,l,-,a
kara1464,-,y,a,-,l,-,a
kara1465,-,j,a,-,l,-,a
kara1467,-,Z,a,-,l,-,a
kaza1248,-,Z,a,-,l,-,a
kirg1245,-,j,a,-,l,-,a
uigh1240,-,y,a,-,l,-,a
bash1264,-,y,a,-,l,-,a
nort2686,-,j,a,-,l,-,a
sout2694,-,j,a,-,l,-,a
crim1257,-,y,a,-,l,-,a
gaga1249,-,y,a,-,l,-,a
nort2697,-,y,a,-,l,-,a
turk1304,-,y,a,-,l,-,a
khak1248,t,S,a,-,l,x,a
shor1247,t,S,a,-,l,x,a
sala1264,-,y,a,-,l,-,a
west2402,-,y,a,x,l,-,a
turk1303,-,y,a,-,l,x,a
tuvi1240,t,S,u,-,l,x,a
dolg1241,-,h,a,-,l,-,a
yaku1245,-,s,a,-,l,-,a
chuv1255,-,S,u,-,l,-,a
