language,x1,x2,x3,x4,x5,x6
kumy1244,-,-,g,i,-,y
noga1249,-,-,k,i,-,y
kara1464,-,-,k,i,-,y
kara1465,-,-,k,i,-,y
kara1467,-,-,k,i,-,y
kaza1248,-,-,k,i,-,y
kirg1245,-,-,k,i,-,y
uzbe1247,-,-,k,i,-,y
uigh1240,-,-,k,i,-,y
bash1264,-,-,k,e,-,y
midd1325,-,-,k,i,-,y
bara1273,-,-,k,E,-,y
nort2686,-,-,k,i,-,y
sout2694,-,-,k,i,-,y
oldu1238,-,-,k,e,-,d
gaga1249,-,-,g,i,-,y
anat1259,-,-,g,i,-,y
crim1257,-,-,k,i,-,y
nort2697,-,-,k,e,-,y
turk1304,-,-,g,e,-,y
sala1264,-,-,k,i,-,y
west2402,-,-,k,e,-,z
khak1248,-,-,k,i,-,s
shor1247,-,-,k,e,-,s
midd1324,-,-,k,E,s,y
tuvi1240,-,-,k,e,-,t
tofa1248,-,-,k,e,-,t
turk1303,-,-,k,E,-,d
dolg1241,-,-,k,e,-,t
yaku1245,-,-,k,e,-,t
chuv1255,t,o,x,o,-,n
