language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kumy1244,-,-,-,t,a,-,-,N,a,l,a
noga1249,-,e,r,t,e,-,-,n,-,-,-
kara1464,-,-,-,t,a,-,-,n,-,d,a
kara1465,-,-,-,t,a,-,-,m,b,l,a
kara1467,-,e,r,t,e,-,-,N,-,-,-
kaza1248,-,e,r,t,e,-,-,N,-,-,-
kirg1245,-,e,r,t,e,-,-,N,-,-,-
uigh1240,-,-,-,t,a,-,-,N,-,l,a
uigh1240,-,E,-,t,-,-,-,-,-,-,E
bash1264,-,i,r,t,E,-,-,g,-,-,E
nort2686,-,-,-,t,a,-,-,N,-,d,a
sout2694,-,e,r,t,e,-,-,n,-,-,-
crim1257,y,a,r,-,u,-,-,n,-,-,-
gaga1249,y,a,r,-,u,-,-,n,-,-,-
turk1304,-,e,r,t,i,-,-,r,-,-,-
khak1248,-,-,-,t,a,-,-,N,-,d,a
shor1247,-,-,-,t,a,-,-,N,-,d,a
sala1264,-,e,-,t,E,-,-,-,-,-,-
west2402,-,-,-,t,a,x,u,n,-,-,-
tuvi1240,-,e,r,t,e,-,-,n,-,-,-
dolg1241,h,a,r,s,u,-,-,n,-,-,-
yaku1245,s,a,r,s,u,-,-,n,-,-,-
chuv1255,-,u,-,r,a,-,-,n,-,-,-
