language,x1,x2,x3,x4,x5,x6,x7
kumy1244,q,u,s,-,-,-,-
noga1249,q,u,s,-,-,-,-
kara1464,k,u,s,-,-,-,-
kara1465,q,u,s,-,-,-,-
kara1467,q,u,s,-,-,-,-
kaza1248,q,u,s,-,-,-,-
kirg1245,q,u,s,-,-,-,-
uigh1240,q,u,s,-,-,-,-
bash1264,q,o,8,-,-,-,-
nort2686,q,u,s,-,-,-,-
sout2694,q,u,s,-,-,-,-
crim1257,q,u,s,-,-,-,-
gaga1249,k,u,s,-,-,-,-
nort2697,G,u,s,-,-,-,-
turk1304,G,u,s,-,-,-,-
khak1248,X,u,s,-,-,-,-
west2402,q,u,s,-,-,-,-
turk1303,q,u,s,-,-,-,-
tuvi1240,q,u,s,-,-,-,-
yaku1245,X,o,t,u,o,l,a
chuv1255,X,o,s,-,-,-,-
