language,x1,x2,x3,x4,x5,x6,x7
kumy1244,a,S,-,-,-,a,-
noga1249,-,y,-,-,-,e,-
noga1249,a,S,-,-,-,a,-
kara1464,a,s,-,-,-,a,-
kara1465,a,S,-,-,-,a,-
kara1467,-,Z,-,-,-,e,-
kaza1248,-,Z,-,-,-,e,-
kirg1245,-,j,-,-,-,e,-
uzbe1247,-,y,-,-,-,e,-
uigh1240,-,y,-,-,-,i,-
bash1264,a,S,-,-,-,a,-
midd1325,a,S,-,-,-,a,-
bara1273,-,y,-,-,-,e,-
bara1273,a,S,-,-,-,a,-
nort2686,t,S,-,-,-,i,-
sout2694,-,j,-,-,-,i,-
sout2694,a,Z,-,-,-,a,n
oldu1238,-,y,-,-,-,e,-
oldu1238,a,S,-,-,-,a,-
gaga1249,-,-,-,-,-,i,-
anat1259,-,y,-,-,-,e,-
crim1257,a,S,-,-,-,a,-
nort2697,-,y,-,-,-,e,-
turk1304,i,y,-,-,-,-,-
sala1264,-,y,-,-,-,e,-
west2402,-,y,-,-,-,e,-
khak1248,t,S,-,-,-,i,-
shor1247,t,S,-,-,-,i,-
midd1324,-,C,-,-,-,i,-
tuvi1240,t,S,e,m,n,e,-
tofa1248,t,S,-,-,-,i,-
turk1303,-,y,-,-,-,e,-
dolg1241,-,h,i,-,-,e,-
dolg1241,a,h,-,-,-,a,-
yaku1245,-,s,i,-,-,e,-
yaku1245,a,h,-,-,-,a,-
chuv1255,-,S,-,-,-,i,-
