language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kumy1244,-,-,o,-,-,n,-,-,-,-,-,d,a
noga1249,-,-,o,-,-,n,-,-,-,-,-,d,a
kara1464,-,-,a,-,-,n,-,-,-,-,-,d,a
kara1465,-,-,a,-,-,n,-,-,-,-,-,d,a
kara1467,-,-,a,-,-,n,a,k,E,r,a,d,a
kaza1248,-,-,o,-,-,n,-,-,-,-,-,d,a
kirg1245,-,-,a,-,-,n,-,-,-,-,-,d,a
uigh1240,-,-,u,y,E,r,-,-,-,-,-,d,E
bash1264,-,-,u,-,-,n,-,-,-,-,-,d,a
nort2686,-,-,a,-,-,n,-,-,-,-,-,d,a
sout2694,-,-,a,-,-,n,-,-,-,-,-,d,a
crim1257,-,-,a,-,-,n,-,-,-,-,-,d,a
gaga1249,o,r,a,-,-,-,-,-,-,-,-,d,a
nort2697,o,r,a,-,-,-,-,-,-,-,-,d,a
turk1304,-,-,o,-,-,l,-,y,e,r,-,d,e
khak1248,-,-,a,-,-,n,-,-,-,-,-,d,a
shor1247,-,-,a,-,-,n,-,-,-,-,-,d,a
sala1264,-,-,a,-,-,n,-,-,-,-,-,t,a
west2402,-,-,a,-,-,n,-,-,-,-,-,d,a
turk1303,-,-,o,-,-,-,-,-,-,-,-,r,a
tuvi1240,-,-,u,-,-,n,-,-,-,-,-,d,a
dolg1241,-,h,o,-,-,n,-,-,-,-,-,n,o
yaku1245,-,-,o,-,-,n,-,-,-,-,-,-,o
chuv1255,-,-,u,-,-,n,-,-,-,-,-,d,a
