language,x1,x2,x3,x4,x5,x6
kumy1244,t,-,i,l,-,-
noga1249,t,-,i,l,-,-
kara1464,t,-,i,l,-,-
kara1465,t,-,i,l,-,-
kara1467,t,-,i,l,-,-
kaza1248,t,-,i,l,-,-
kirg1245,t,-,i,l,-,-
uzbe1247,t,-,i,l,-,-
uigh1240,t,-,i,l,-,-
bash1264,t,-,e,l,-,-
midd1325,t,-,e,l,-,-
bara1273,t,-,i,l,-,-
nort2686,t,-,i,l,-,-
sout2694,t,-,i,l,-,-
oldu1238,t,-,u,l,-,-
gaga1249,d,-,i,l,-,-
anat1259,d,-,i,l,-,-
crim1257,t,-,i,l,-,-
nort2697,d,-,i,l,-,-
turk1304,d,-,i,l,-,-
sala1264,t,s,i,l,-,-
west2402,t,-,e,l,-,-
khak1248,t,-,i,l,-,-
shor1247,t,-,i,l,-,-
midd1324,t,-,i,l,-,-
tuvi1240,d,-,u,l,-,-
tofa1248,d,-,u,l,-,-
turk1303,t,-,i,l,-,-
dolg1241,t,-,u,l,-,-
yaku1245,t,-,u,l,-,-
chuv1255,t,S,i,l,x,e
