language,x1,x2,x3,x4,x5
kumy1244,t,-,i,-,k
kumy1244,t,S,a,t,S
noga1249,-,S,a,-,S
kara1464,-,s,a,t,S
kara1465,t,S,a,t,S
kara1467,-,S,a,-,S
kaza1248,-,S,a,-,S
kirg1245,t,S,a,t,S
uzbe1247,-,s,o,t,S
uigh1240,t,S,a,t,S
bash1264,-,s,E,-,s
midd1325,t,S,E,t,S
bara1273,t,s,a,t,s
nort2686,t,S,a,t,S
sout2694,t,S,a,t,S
oldu1238,-,s,a,t,S
gaga1249,-,s,a,t,S
anat1259,-,s,a,t,S
crim1257,-,s,a,t,S
nort2697,-,s,a,t,S
turk1304,-,s,a,t,S
sala1264,-,s,a,t,S
west2402,-,s,E,-,j
khak1248,-,s,a,-,s
shor1247,-,S,a,-,S
midd1324,t,S,a,t,S
tuvi1240,-,d,i,-,k
tofa1248,-,C,e,-,S
turk1303,-,s,a,t,S
dolg1241,-,-,a,-,s
yaku1245,-,-,a,-,s
chuv1255,-,S,i,-,S
