language,x1,x2,x3
kumy1244,b,u,-
noga1249,b,u,-
kara1464,b,u,-
kara1465,b,u,-
kara1467,b,u,l
kaza1248,b,u,l
kirg1245,b,u,-
uigh1240,b,u,-
bash1264,b,u,l
nort2686,p,o,-
sout2694,p,u,-
crim1257,b,u,-
gaga1249,b,u,-
nort2697,b,u,-
turk1304,b,u,-
khak1248,p,u,-
shor1247,p,o,-
sala1264,b,u,-
west2402,p,u,-
turk1303,b,o,-
tuvi1240,b,o,-
dolg1241,b,u,-
yaku1245,b,u,-
chuv1255,k,u,-
