language,x1,x2,x3,x4,x5,x6,x7,x8
kumy1244,q,u,r,-,u,-,-,-
noga1249,q,u,r,-,u,-,-,-
kara1464,k,u,r,x,a,-,-,k
kara1465,q,u,r,x,a,-,-,q
kara1467,q,u,r,x,a,-,-,q
kaza1248,q,u,r,x,a,-,-,q
kirg1245,q,u,r,x,a,-,-,q
uigh1240,q,u,r,-,u,-,-,q
bash1264,q,o,r,-,o,-,-,-
nort2686,k,u,r,-,u,-,-,x
sout2694,q,u,r,x,a,-,-,X
crim1257,q,u,r,-,u,-,-,-
gaga1249,k,u,r,-,u,-,-,-
nort2697,G,u,r,-,u,-,-,-
turk1304,G,u,r,-,u,-,-,-
khak1248,X,u,r,-,u,-,-,x
shor1247,q,u,r,-,u,-,-,x
sala1264,k,u,r,-,u,-,-,-
west2402,q,u,r,l,i,-,-,x
turk1303,q,u,r,-,u,-,-,x
tuvi1240,q,u,r,x,a,-,-,x
dolg1241,k,u,r,-,a,n,a,k
yaku1245,k,u,r,-,a,n,a,X
chuv1255,t,i,b,-,i,-,-,-
