language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kumy1244,-,-,y,a,-,S,u,-,r,-,-
noga1249,-,-,y,a,-,s,u,-,r,-,-
kara1464,-,-,y,a,-,S,u,-,r,-,-
kara1465,-,-,j,a,-,S,u,-,r,-,-
kara1467,-,-,Z,a,-,s,u,-,r,-,-
kaza1248,-,-,-,-,-,t,u,-,q,-,-
kirg1245,-,-,j,a,-,S,u,-,r,-,-
uzbe1247,-,-,y,a,-,S,i,-,r,-,-
uigh1240,-,-,y,o,-,S,u,-,r,-,-
bash1264,-,-,y,E,-,S,e,-,r,-,-
midd1325,-,-,y,a,-,S,u,-,r,-,-
bara1273,-,-,y,E,-,S,E,-,r,-,-
nort2686,-,-,-,-,-,s,u,-,q,-,-
sout2694,-,-,-,-,-,s,u,-,q,-,-
sout2694,-,-,j,a,-,Z,u,-,r,-,-
oldu1238,k,-,i,-,-,z,-,-,l,e,-
oldu1238,-,-,y,a,-,S,u,-,r,-,-
gaga1249,-,-,s,a,-,k,-,-,l,a,-
anat1259,-,-,s,a,-,k,-,-,l,a,-
crim1257,-,-,s,a,-,q,-,-,l,a,-
nort2697,g,-,y,i,-,z,-,-,l,E,n
turk1304,-,-,g,i,-,z,-,-,l,e,-
turk1304,-,-,y,u,x,S,u,-,r,-,-
sala1264,-,-,y,a,-,S,i,-,r,-,-
west2402,-,-,y,a,-,S,u,-,r,-,-
khak1248,t,-,S,a,-,z,u,-,r,-,-
shor1247,t,-,S,a,-,Z,u,-,r,-,-
midd1324,-,-,C,a,-,z,3,-,r,-,-
tuvi1240,t,-,S,a,-,Z,u,-,r,-,-
tofa1248,t,-,S,a,-,h,i,-,r,-,-
turk1303,k,-,i,e,-,S,i,-,t,-,-
dolg1241,-,-,k,i,-,s,-,-,t,e,-
yaku1245,-,-,k,i,-,s,-,-,t,e,-
yaku1245,-,-,s,a,-,h,u,a,r,-,-
chuv1255,p,u,d,a,-,-,-,-,r,-,-
