language,x1,x2,x3,x4,x5,x6
kumy1244,g,e,b,-,i,k
noga1249,k,e,b,-,i,k
kara1464,k,e,b,-,i,k
kara1465,k,e,m,-,i,k
kara1467,k,e,b,-,i,k
kaza1248,k,e,b,-,i,k
kirg1245,k,e,b,-,i,k
uzbe1247,k,o,p,-,i,k
uigh1240,k,e,p,-,i,k
bash1264,k,i,b,-,e,k
midd1325,k,i,b,-,e,k
nort2686,k,e,b,-,i,k
sout2694,k,e,b,-,i,k
gaga1249,k,e,p,-,i,k
anat1259,k,e,p,-,i,k
crim1257,k,e,p,-,i,k
nort2697,k,e,p,-,i,k
turk1304,k,e,p,-,i,r
west2402,k,i,v,-,e,k
khak1248,k,e,b,-,i,k
shor1247,k,e,b,-,i,k
midd1324,k,o,b,y,i,k
tofa1248,k,e,p,-,i,k
chuv1255,k,o,b,-,o,k
