language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
noga1249,-,-,t,-,-,u,-,m,a,-,-,l,-,a,q,-
kara1464,-,-,y,-,-,u,-,m,a,-,-,l,-,a,k,-
kara1467,-,-,Z,-,-,u,-,m,a,-,-,l,-,a,q,-
kara1467,-,-,d,-,-,o,-,m,a,-,-,l,-,a,q,-
kaza1248,-,-,Z,-,-,u,-,m,u,-,-,r,-,-,-,-
kaza1248,-,-,d,-,-,o,-,m,a,-,-,l,-,a,q,-
kirg1245,-,-,j,-,-,u,-,m,u,-,-,r,-,u,-,-
kirg1245,t,e,g,-,-,-,-,-,e,-,-,r,-,e,k,-
uzbe1247,-,-,y,-,-,u,-,m,a,-,-,l,-,o,q,-
uzbe1247,-,-,d,-,-,u,-,m,a,-,-,l,-,o,q,-
uigh1240,-,-,y,-,-,u,-,m,u,-,-,l,-,a,q,-
uigh1240,-,-,d,-,-,o,-,m,u,-,-,l,-,a,q,-
bash1264,-,-,y,-,-,o,-,m,o,-,-,r,-,o,-,-
bash1264,-,-,t,-,-,u,-,m,a,-,-,l,-,a,q,-
midd1325,-,-,y,-,-,o,-,m,-,-,-,r,-,u,-,-
sout2694,-,-,t,-,-,e,-,x,e,-,-,r,-,i,k,-
oldu1238,-,-,t,e,x,i,r,m,i,-,-,-,-,-,-,-
gaga1249,-,-,y,-,-,u,-,v,a,r,-,l,-,a,k,-
anat1259,-,-,d,e,x,i,r,m,-,-,-,-,-,i,-,-
anat1259,-,-,y,-,-,u,-,v,a,r,-,l,-,a,k,-
crim1257,-,-,t,-,-,o,-,m,a,-,-,l,-,a,q,-
nort2697,-,-,y,-,-,u,-,m,-,r,-,-,-,u,-,-
nort2697,-,-,d,-,-,e,-,v,-,r,e,l,-,i,-,-
khak1248,-,-,t,-,-,-,-,-,e,-,-,r,p,e,k,-
khak1248,-,-,n,-,-,u,-,m,a,-,-,l,-,a,X,-
midd1324,-,-,C,-,-,u,-,m,-,-,-,-,-,a,q,-
tofa1248,-,-,t,-,-,-,-,-,e,-,-,r,-,e,y,-
turk1303,-,-,g,-,-,i,-,-,-,-,-,l,d,i,r,-
dolg1241,-,-,t,-,-,-,-,-,e,g,i,r,-,i,k,-
yaku1245,-,-,t,-,-,-,-,-,e,g,i,r,-,i,k,-
chuv1255,-,-,S,-,-,-,-,-,a,v,-,r,-,a,g,a
