language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kumy1244,q,-,-,-,-,-,u,-,-,-,S,-,-
noga1249,q,-,-,-,-,-,u,-,-,-,s,-,-
kara1464,k,-,-,-,-,-,u,-,-,-,S,-,-
kara1465,q,a,n,a,t,l,u,-,-,-,-,-,-
kara1467,q,-,-,-,-,-,u,-,-,-,s,-,-
kaza1248,q,-,-,-,-,-,u,-,-,-,s,-,-
kirg1245,q,a,n,a,t,t,u,-,-,-,-,-,-
uzbe1247,q,-,-,-,-,-,u,-,-,-,S,-,-
uigh1240,q,-,-,-,-,-,u,-,-,-,S,-,-
bash1264,q,-,-,-,-,-,o,-,-,-,S,-,-
midd1325,q,-,-,-,-,-,o,-,-,-,S,-,-
bara1273,q,-,-,-,-,-,u,-,-,-,S,-,-
nort2686,q,-,-,-,-,-,u,-,-,-,S,-,-
sout2694,q,-,-,-,-,-,u,-,-,-,S,-,-
oldu1238,q,-,-,-,-,-,u,-,-,-,S,-,-
gaga1249,k,-,-,-,-,-,u,-,-,-,S,-,-
anat1259,k,-,-,-,-,-,u,-,-,-,S,-,-
crim1257,q,-,-,-,-,-,u,-,-,-,S,-,-
nort2697,G,-,-,-,-,-,u,-,-,-,S,-,-
turk1304,G,-,-,-,-,-,u,-,-,-,S,-,-
sala1264,q,-,-,-,-,-,u,-,-,-,S,-,-
west2402,q,-,-,-,-,-,u,-,-,-,s,-,-
khak1248,X,-,-,-,-,-,u,-,-,-,s,-,-
shor1247,q,-,-,-,-,-,u,-,-,-,S,-,-
midd1324,q,-,-,-,-,-,u,-,-,-,s,-,-
tuvi1240,q,-,-,-,-,-,u,-,-,-,S,-,-
tofa1248,q,-,-,-,-,-,u,S,q,a,S,-,-
dolg1241,k,-,-,-,-,-,e,-,-,-,t,e,r
yaku1245,k,-,-,-,-,-,e,-,-,-,t,e,r
chuv1255,k,a,-,-,-,y,3,-,-,-,k,-,-
