language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kumy1244,-,-,y,-,-,u,r,-,l,a,-,-,-,-,-,-
noga1249,-,-,y,-,-,u,r,-,l,a,-,-,-,-,-,-
kara1464,-,-,S,-,-,u,r,-,-,a,-,-,-,o,X,u
kara1464,-,-,S,-,-,u,r,-,-,a,-,-,-,o,X,u
kara1464,-,-,s,-,-,a,r,-,n,a,-,-,-,-,-,-
kara1465,-,-,j,-,-,u,r,-,l,a,-,-,-,-,-,-
kara1467,-,-,-,-,-,-,-,-,-,a,-,-,-,-,y,t
kaza1248,-,-,-,-,-,-,-,-,-,a,-,-,-,-,y,t
kirg1245,-,-,-,-,-,u,r,-,d,a,-,-,-,-,-,-
uigh1240,-,-,-,-,-,-,-,-,n,a,X,S,a,e,y,t
bash1264,-,-,y,-,-,u,r,-,l,a,-,-,-,-,-,-
nort2686,-,-,s,-,-,a,r,u,n,a,-,-,-,-,-,-
sout2694,q,o,Z,-,-,o,n,-,d,o,-,-,-,-,-,-
crim1257,-,-,y,-,-,u,r,-,l,a,-,-,-,-,-,-
gaga1249,-,-,C,-,-,a,-,-,l,-,-,-,-,-,-,-
nort2697,-,o,X,-,-,u,-,-,-,-,-,-,-,-,-,-
turk1304,-,a,y,-,-,-,t,-,-,-,-,-,-,-,-,-
khak1248,-,-,-,-,-,u,r,-,l,a,-,-,-,-,-,-
khak1248,-,-,s,-,-,a,r,-,n,a,-,-,-,-,-,-
shor1247,-,-,s,-,-,a,r,-,n,a,-,-,-,-,-,-
west2402,-,-,y,-,-,u,r,-,l,a,-,-,-,-,-,-
turk1303,-,-,h,o,q,u,-,-,-,-,-,-,-,-,-,-
tuvi1240,-,-,-,-,-,u,r,-,l,a,-,-,-,-,-,-
dolg1241,-,-,-,-,-,u,l,-,l,a,-,-,-,-,-,-
yaku1245,-,-,-,-,-,u,l,-,l,a,-,-,-,-,-,-
chuv1255,-,-,y,-,-,u,r,-,l,a,-,-,-,-,-,-
