language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,-,-,t,-,-,-,S,-,a,N
noga1249,-,-,-,-,-,-,S,-,a,N
kara1464,-,-,t,-,o,-,z,-,-,-
kara1465,b,u,q,-,u,-,-,-,-,-
kara1467,-,-,-,-,-,-,S,-,a,N
kaza1248,-,-,t,-,o,-,z,-,a,N
kaza1248,-,-,-,-,-,-,S,-,a,N
kirg1245,-,-,t,-,-,-,S,-,a,N
uzbe1247,-,-,t,-,-,-,S,-,a,N
uigh1240,-,-,t,-,o,-,z,-,a,N
uigh1240,-,-,t,-,-,-,S,-,a,N
bash1264,-,-,t,-,u,-,8,-,a,n
midd1325,-,-,t,-,u,-,z,-,a,n
bara1273,-,-,t,-,o,-,s,-,-,-
nort2686,-,-,t,-,o,-,z,-,u,n
sout2694,-,-,t,-,o,b,r,-,a,X
oldu1238,-,-,t,-,o,-,z,-,-,-
gaga1249,-,-,t,-,o,-,z,-,-,-
anat1259,-,-,t,-,o,-,z,-,-,-
crim1257,-,-,t,-,o,-,z,-,-,-
nort2697,-,-,t,-,o,-,z,-,-,-
turk1304,-,-,t,-,o,-,z,-,a,n
sala1264,-,-,t,-,a,-,r,-,u,X
west2402,-,-,t,-,o,-,r,v,a,q
west2402,-,-,t,-,o,-,s,-,-,-
west2402,-,-,t,-,-,-,S,-,a,m
khak1248,-,-,t,-,o,-,z,-,u,n
shor1247,-,-,t,-,o,-,z,-,u,n
midd1324,-,-,t,-,o,-,z,-,a,n
tuvi1240,-,-,d,-,o,-,z,-,u,n
tofa1248,-,-,t,-,o,p,r,-,a,q
turk1303,-,-,t,-,u,-,r,p,a,q
yaku1245,-,-,b,u,o,-,r,-,-,-
chuv1255,-,-,t,-,u,-,z,-,a,n
