language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kumy1244,-,-,t,o,q,a,-,-,l,-,a,S
kumy1244,-,-,t,e,b,e,-,-,l,-,e,S
noga1249,-,-,t,e,b,e,-,-,l,-,e,s
noga1249,-,-,s,-,-,o,-,-,x,-,u,s
kara1464,-,-,t,-,-,u,-,-,t,-,u,S
kara1465,-,-,j,a,x,a,-,-,l,-,a,S
kara1467,-,-,-,-,-,u,-,-,r,-,u,s
kara1467,-,-,t,e,b,e,-,-,l,-,e,s
kaza1248,-,-,t,e,b,e,-,-,l,-,e,s
kirg1245,-,-,-,-,-,u,-,-,r,-,u,S
kirg1245,-,-,t,e,b,e,-,-,l,-,e,S
uigh1240,-,-,y,a,q,i,-,-,l,-,a,S
uigh1240,-,-,-,-,-,u,-,-,r,-,u,S
uigh1240,-,-,s,-,-,o,-,-,q,-,u,S
bash1264,-,-,h,-,-,u,-,-,x,-,u,S
nort2686,-,-,-,-,-,u,-,-,r,-,u,S
nort2686,-,-,s,-,-,o,-,-,x,-,u,S
sout2694,-,-,s,-,-,o,-,-,x,-,u,S
crim1257,k,e,t,-,-,e,k,-,l,-,e,S
gaga1249,-,-,d,-,-,o,k,-,-,-,u,S
nort2697,-,-,v,-,-,u,-,-,r,-,u,S
turk1304,-,-,-,-,-,u,-,-,r,-,u,S
khak1248,-,-,t,-,-,u,-,-,d,-,u,s
khak1248,-,-,-,-,-,u,-,-,r,-,u,s
shor1247,-,-,-,-,-,u,-,-,r,-,u,S
sala1264,-,-,v,-,-,u,-,-,r,-,u,S
west2402,-,-,p,-,-,e,-,-,r,-,u,s
turk1303,-,-,v,-,-,u,-,-,r,-,u,S
tuvi1240,-,-,s,-,-,o,d,a,l,-,a,S
dolg1241,-,-,-,-,-,e,l,e,r,-,i,s
yaku1245,-,-,-,-,-,o,-,-,X,s,u,s
chuv1255,-,-,S,-,-,a,-,-,b,-,3,S
