language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,-,-,e,-,-,s,-,-,-,-
noga1249,-,-,e,-,-,s,-,-,-,-
kara1464,-,-,e,-,-,s,-,-,-,-
kara1465,-,-,e,-,-,s,-,-,-,-
kara1467,-,-,e,-,-,s,-,-,-,-
kaza1248,-,-,e,-,-,s,-,-,-,-
kirg1245,-,-,e,-,-,s,-,-,-,-
uzbe1247,-,-,o,-,-,s,-,-,-,-
uigh1240,-,-,i,-,-,n,-,-,-,-
uigh1240,-,-,e,-,-,s,-,-,-,-
bash1264,-,-,i,-,-,8,-,-,-,-
midd1325,-,-,i,-,-,s,-,-,-,-
bara1273,-,-,e,-,-,s,-,-,-,-
nort2686,-,-,e,-,-,s,-,-,-,-
sout2694,-,-,e,-,-,s,-,-,-,-
gaga1249,b,-,-,-,-,-,i,-,-,-
anat1259,b,-,i,-,-,y,i,-,-,-
crim1257,-,-,e,-,-,s,-,-,-,-
nort2697,b,-,e,-,-,y,i,-,-,-
turk1304,-,-,e,-,-,s,-,-,-,-
sala1264,-,-,t,-,-,S,a,N,n,a
west2402,-,-,i,-,-,n,-,-,-,-
khak1248,-,-,e,-,-,s,-,-,-,-
shor1247,-,-,e,-,-,s,-,-,-,-
midd1324,-,-,e,-,-,s,-,-,-,-
tuvi1240,-,-,e,-,-,s,-,-,-,-
tofa1248,-,-,i,-,-,n,-,-,-,-
tofa1248,-,-,e,-,-,s,-,-,-,-
turk1303,k,i,e,k,E,r,-,-,-,-
turk1303,b,-,i,-,-,d,i,-,-,-
dolg1241,-,-,u,-,-,l,a,-,-,t
dolg1241,-,-,i,-,-,n,-,-,-,-
yaku1245,-,-,u,-,-,l,a,-,-,t
yaku1245,-,-,i,-,-,n,-,-,-,-
chuv1255,-,-,i,-,-,s,-,-,-,-
