language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kumy1244,-,-,-,-,-,-,-,t,-,i,-,-,-,-,k
kara1464,-,-,-,-,-,-,-,t,-,i,-,-,-,-,k
kara1465,q,a,n,a,t,l,u,t,-,i,-,-,-,-,k
kara1465,-,-,-,-,-,-,-,t,-,i,-,-,-,-,k
nort2686,-,-,-,-,-,-,-,t,-,i,-,-,-,-,k
sout2694,q,a,n,a,-,-,-,t,-,-,-,-,-,-,-
crim1257,q,a,n,a,-,-,-,t,-,-,-,-,-,-,-
gaga1249,-,-,-,-,-,-,-,t,-,i,-,-,-,-,y
nort2697,l,E,-,-,-,-,-,l,-,E,-,-,-,-,k
nort2697,-,-,-,-,-,-,-,t,-,i,-,-,-,-,k
turk1304,y,e,-,-,-,-,-,l,-,e,-,-,-,-,k
khak1248,-,-,-,-,-,-,-,t,S,i,-,-,-,-,g
shor1247,-,-,-,-,-,-,-,t,S,i,-,-,-,-,g
sala1264,-,-,-,-,-,-,-,m,-,i,m,i,l,u,X
tuvi1240,-,-,-,-,-,-,-,t,S,i,-,-,-,-,g
dolg1241,-,-,-,-,-,-,-,t,-,i,-,-,-,-,-
yaku1245,-,-,-,-,-,-,-,t,-,i,-,-,-,-,-
chuv1255,-,-,-,-,-,-,-,t,-,e,-,-,-,-,k
