language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
noga1249,-,s,-,-,a,-,-,r,-,u,-,-,-
kara1464,-,s,-,-,a,-,-,r,-,u,-,-,-
kara1465,-,s,-,-,a,-,-,r,-,u,-,-,-
kara1467,-,s,-,-,a,-,-,r,-,u,-,-,-
kaza1248,-,s,-,-,a,-,-,r,-,u,-,-,-
kirg1245,-,s,-,-,a,-,-,r,-,u,-,-,-
uigh1240,-,s,-,-,e,-,-,r,-,i,q,-,-
bash1264,-,h,-,-,a,-,-,r,-,u,-,-,-
nort2686,-,s,-,-,a,-,-,r,-,u,-,-,-
sout2694,-,s,-,-,a,-,-,r,-,u,-,-,-
crim1257,-,s,-,-,a,-,-,r,-,u,-,-,-
gaga1249,-,s,-,-,a,-,-,r,-,u,-,-,-
nort2697,-,s,-,-,a,-,-,r,-,u,-,-,-
turk1304,-,s,-,-,a,-,-,r,-,u,-,-,-
khak1248,-,s,-,-,a,-,-,r,-,u,x,-,-
shor1247,-,s,-,-,a,-,-,r,-,u,x,-,-
sala1264,-,s,-,-,a,-,-,r,-,u,-,-,-
west2402,-,s,-,-,a,-,-,r,-,u,x,-,-
turk1303,t,S,-,-,a,-,-,q,-,u,r,-,-
tuvi1240,-,s,-,-,a,-,-,r,-,u,x,-,-
dolg1241,-,h,a,h,a,-,-,r,k,a,-,-,y
yaku1245,-,s,-,-,a,h,a,r,X,a,-,-,y
yaku1245,-,-,-,-,a,-,-,r,-,a,x,a,s
