language,x1,x2,x3,x4,x5,x6,x7
kumy1244,e,-,s,g,-,-,i
noga1249,e,-,s,k,-,-,i
kara1464,e,-,s,k,-,-,i
kara1465,e,-,s,k,-,-,i
kara1467,e,-,s,k,-,-,i
kaza1248,e,-,s,k,-,-,i
kirg1245,e,-,s,k,-,-,i
uzbe1247,e,-,s,k,-,-,i
uigh1240,E,-,s,k,-,-,i
bash1264,i,-,8,k,-,-,e
midd1325,i,-,s,k,-,-,e
bara1273,e,-,s,k,-,-,i
nort2686,e,-,s,k,-,-,i
sout2694,e,-,s,k,-,-,i
oldu1238,e,-,s,k,-,-,i
gaga1249,e,-,s,k,-,-,i
anat1259,e,-,s,k,-,-,i
crim1257,e,-,s,k,-,-,i
sala1264,e,-,s,k,-,-,i
west2402,e,-,r,k,-,-,e
khak1248,i,-,r,g,-,-,i
shor1247,e,-,s,k,-,-,i
midd1324,E,-,r,g,-,-,e
tuvi1240,e,-,r,g,-,-,i
tofa1248,e,r,h,-,-,-,i
dolg1241,e,-,r,g,-,-,e
yaku1245,e,-,r,g,-,-,e
chuv1255,-,-,-,k,i,v,i
