language,x1,x2,x3,x4,x5
kumy1244,k,-,e,l,-
noga1249,k,-,e,l,-
kara1464,g,-,e,l,-
kara1465,k,-,e,l,-
kara1467,k,-,e,l,-
kaza1248,k,-,e,l,-
kirg1245,k,-,e,l,-
uzbe1247,k,-,o,l,-
uigh1240,k,-,e,l,-
bash1264,k,-,i,l,-
midd1325,k,-,i,l,-
bara1273,k,-,e,l,-
nort2686,k,-,e,l,-
sout2694,k,-,e,l,-
oldu1238,k,-,e,l,-
gaga1249,g,-,e,l,-
anat1259,g,-,e,l,-
crim1257,g,-,e,l,-
nort2697,g,y,e,l,-
turk1304,k,-,e,l,-
west2402,k,-,e,l,-
khak1248,k,-,e,l,-
shor1247,k,-,e,l,-
midd1324,k,-,o,l,y
tuvi1240,X,-,e,l,-
tofa1248,h,-,e,l,-
dolg1241,k,i,e,l,-
yaku1245,k,i,e,l,-
chuv1255,k,-,i,l,i
