language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,-,y,u,l,-,-,-,-,a,n
noga1249,-,y,u,l,-,-,-,-,a,n
kara1464,-,y,u,l,-,-,-,-,a,n
kara1465,-,j,u,l,-,-,-,-,a,n
kara1467,-,Z,u,l,-,-,-,-,a,n
kaza1248,-,Z,u,l,-,-,-,-,a,n
kirg1245,-,j,u,l,-,-,-,-,a,n
uigh1240,-,-,i,l,-,-,-,-,a,n
bash1264,-,y,u,l,-,-,-,-,a,n
nort2686,t,S,u,l,-,-,-,-,a,n
sout2694,-,j,u,l,-,-,-,-,a,n
crim1257,-,y,u,l,-,-,-,-,a,n
gaga1249,-,y,u,l,-,-,-,-,a,n
nort2697,-,-,i,l,-,-,-,-,a,n
turk1304,-,y,u,l,-,-,-,-,a,n
khak1248,t,S,u,l,-,-,-,-,a,n
shor1247,t,S,u,l,-,-,-,-,a,n
sala1264,-,y,i,l,-,-,-,-,a,n
west2402,-,y,u,l,-,-,-,-,a,n
turk1303,-,y,i,l,-,-,-,-,a,n
tuvi1240,t,S,u,l,-,-,-,-,a,n
yaku1245,-,-,e,r,i,e,n,i,e,n
chuv1255,-,S,i,l,-,-,-,-,e,n
