language,x1,x2,x3,x4,x5
kumy1244,t,u,-,-,z
noga1249,t,u,-,-,z
kara1464,t,u,-,-,z
kara1465,t,u,-,-,z
kara1467,d,u,-,-,z
kaza1248,t,u,-,-,z
kirg1245,t,u,-,-,z
uzbe1247,t,u,-,-,z
uigh1240,t,u,-,-,z
bash1264,t,o,-,-,8
midd1325,t,o,-,-,z
nort2686,t,u,-,-,s
sout2694,t,u,-,-,s
oldu1238,t,u,-,-,z
gaga1249,t,u,-,-,z
anat1259,t,u,-,-,z
crim1257,t,u,-,-,z
nort2697,d,u,-,-,z
turk1304,d,u,-,-,z
sala1264,d,u,-,-,z
west2402,t,u,-,-,z
khak1248,t,u,-,-,s
shor1247,t,u,-,-,s
midd1324,t,u,-,-,s
tuvi1240,d,u,-,-,s
tofa1248,t,u,-,-,s
turk1303,t,u,-,-,z
dolg1241,t,i,-,-,s
yaku1245,t,u,-,-,s
chuv1255,t,o,v,a,r
