language,x1,x2,x3,x4,x5,x6,x7
kumy1244,b,u,-,r,-,u,n
noga1249,b,u,-,r,-,u,n
kara1464,b,u,-,r,-,u,n
kara1465,b,u,-,r,-,u,n
kara1467,m,u,-,r,-,u,n
kaza1248,m,u,-,r,-,u,n
kirg1245,m,u,-,r,-,u,n
uzbe1247,b,u,-,r,-,u,n
uigh1240,b,u,-,r,-,u,n
midd1325,b,o,-,r,-,u,n
bara1273,m,o,-,r,-,u,n
nort2686,b,u,-,r,-,u,n
sout2694,t,u,m,t,S,u,q
oldu1238,b,u,-,r,-,u,n
gaga1249,b,u,-,r,n,u,-
anat1259,b,u,-,r,-,u,n
crim1257,b,u,-,r,-,u,n
nort2697,b,u,-,r,-,u,n
turk1304,b,u,-,r,-,u,n
sala1264,p,u,-,r,n,u,-
west2402,q,a,N,r,-,u,q
khak1248,p,u,-,r,-,u,n
shor1247,p,u,-,r,n,u,-
midd1324,p,u,-,r,-,u,n
tuvi1240,d,u,m,t,S,u,q
tuvi1240,-,-,-,X,-,a,y
tofa1248,h,a,-,-,-,-,y
turk1303,b,u,-,r,-,u,n
dolg1241,m,u,-,n,-,u,-
yaku1245,m,u,-,r,-,u,n
