language,x1,x2,x3,x4,x5,x6,x7
kumy1244,t,-,i,-,S,-,-
noga1249,t,-,i,-,s,-,-
kara1464,t,-,i,-,s,-,-
kara1465,t,-,i,-,S,-,-
kara1467,t,-,i,-,s,-,-
kaza1248,t,-,i,-,s,-,-
kirg1245,t,-,i,-,S,-,-
uzbe1247,t,-,i,-,S,-,-
uigh1240,t,S,i,-,S,-,-
bash1264,t,-,e,-,S,-,-
midd1325,t,-,e,-,S,-,-
nort2686,t,-,i,-,S,-,-
sout2694,t,-,i,-,S,-,-
oldu1238,t,-,i,-,S,-,-
gaga1249,d,-,i,-,S,-,-
anat1259,d,-,i,-,S,-,-
crim1257,t,-,i,-,S,-,-
nort2697,d,-,i,-,S,-,-
turk1304,d,-,i,-,S,-,-
sala1264,t,-,i,t,S,-,-
west2402,t,-,u,-,s,-,-
khak1248,t,-,i,-,s,-,-
shor1247,t,-,i,-,S,-,-
midd1324,t,-,i,-,s,-,-
tofa1248,d,-,i,-,S,-,-
turk1303,t,-,i,-,S,-,-
dolg1241,t,-,i,-,s,-,-
yaku1245,t,-,i,-,s,-,-
chuv1255,-,-,-,-,S,3,l
