language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kumy1244,-,-,-,b,-,u,r,u,n,-,-,p,o,q,-
kumy1244,-,-,-,b,-,u,r,u,n,-,-,p,o,q,-
noga1249,-,s,i,m,-,i,r,i,-,-,-,-,-,k,-
noga1249,-,-,-,b,-,u,r,u,n,-,-,b,o,q,-
noga1249,-,-,-,b,-,u,r,u,n,-,-,b,o,q,-
kara1464,-,-,-,y,-,e,r,i,N,-,-,-,-,-,-
kara1464,-,-,-,b,-,u,r,u,n,y,i,v,i,s,i
kara1464,-,-,-,b,-,u,r,u,n,y,i,v,i,s,i
kara1465,-,-,-,b,-,u,r,u,n,-,-,b,o,q,-
kara1465,-,-,-,b,-,u,r,u,n,-,-,b,o,q,-
kara1467,-,s,i,m,g,i,r,i,-,-,-,-,-,k,-
kaza1248,-,s,i,N,b,i,r,i,-,-,-,-,-,k,-
kirg1245,t,S,i,m,k,i,r,i,-,-,-,-,-,k,-
uigh1240,-,-,-,m,-,i,S,i,-,-,-,-,-,k,-
uigh1240,-,-,-,m,-,a,-,N,-,-,-,-,-,q,a
bash1264,-,-,-,m,-,-,-,a,N,-,-,-,-,q,a
nort2686,t,S,i,m,-,i,r,i,-,-,-,-,-,k,-
sout2694,t,S,i,m,-,i,r,i,-,-,-,-,-,k,-
gaga1249,-,s,i,m,-,-,-,i,-,-,-,-,-,k,-
nort2697,-,f,u,r,-,t,d,u,-,-,-,-,-,G,-
turk1304,-,-,-,m,-,-,-,a,N,-,-,-,-,q,a
turk1304,-,s,i,m,-,-,-,i,-,-,-,-,-,k,-
khak1248,-,-,-,-,-,i,r,i,-,-,-,-,-,N,-
west2402,-,-,-,y,-,e,r,i,-,-,-,-,-,n,-
turk1303,-,-,-,b,-,u,r,u,n,s,u,v,u,-,-
turk1303,-,-,-,b,-,u,r,u,n,s,u,v,u,-,-
tuvi1240,-,-,-,-,-,-,d,u,-,-,-,m,a,-,-
yaku1245,-,-,-,-,-,-,s,u,N,-,-,-,-,k,-
