language,x1,x2,x3,x4,x5,x6,x7,x8
kumy1244,-,-,-,i,-,t,-,-
noga1249,-,-,-,i,y,t,-,-
kara1464,-,-,-,i,-,t,-,-
kara1465,-,-,-,i,-,t,-,-
kara1467,-,-,-,i,y,t,-,-
kaza1248,-,-,-,i,-,t,-,-
kirg1245,-,-,-,i,-,t,-,-
uigh1240,-,-,-,i,S,t,-,-
bash1264,-,-,-,e,-,t,-,-
nort2686,-,-,-,i,y,t,-,-
sout2694,-,-,-,i,y,t,-,-
crim1257,k,e,p,e,-,k,-,-
gaga1249,k,e,p,e,-,k,-,-
nort2697,-,-,-,i,-,t,-,-
turk1304,-,-,-,i,-,t,-,-
khak1248,-,-,-,a,-,d,a,y
shor1247,-,-,-,a,-,d,a,y
sala1264,-,-,-,i,S,t,-,-
west2402,-,-,-,u,S,t,-,-
turk1303,-,-,-,i,-,t,-,-
tuvi1240,-,-,-,u,-,t,-,-
dolg1241,-,-,-,u,-,t,-,-
yaku1245,-,-,-,u,-,t,-,-
chuv1255,-,-,y,u,-,d,3,-
