language,x1,x2,x3
kumy1244,t,u,r
noga1249,t,u,r
kara1464,t,u,r
kara1465,t,u,r
kara1467,t,u,r
kaza1248,t,u,r
kirg1245,t,u,r
uzbe1247,t,u,r
uigh1240,t,u,r
bash1264,t,o,r
midd1325,t,o,r
bara1273,t,o,r
nort2686,t,u,r
sout2694,t,u,r
oldu1238,t,u,r
gaga1249,d,u,r
anat1259,d,u,r
crim1257,t,u,r
nort2697,d,u,r
turk1304,d,u,r
sala1264,d,u,r
west2402,t,u,r
khak1248,t,u,r
shor1247,t,u,r
midd1324,t,u,r
tuvi1240,t,u,r
tofa1248,t,u,r
turk1303,t,u,r
dolg1241,t,u,r
yaku1245,t,u,r
chuv1255,t,o,r
