language,x1,x2,x3,x4,x5,x6,x7
kumy1244,-,y,a,-,t,-,-
noga1249,-,y,a,-,t,-,-
kara1464,-,y,a,-,t,-,-
kara1465,-,j,a,-,t,-,-
kara1467,-,Z,a,-,t,-,-
kaza1248,-,Z,a,-,t,-,-
kirg1245,-,j,a,-,t,-,-
uzbe1247,-,y,o,-,t,-,-
uigh1240,-,y,a,-,t,-,-
bash1264,-,y,a,-,t,-,-
midd1325,-,y,a,-,t,-,-
bara1273,-,y,a,-,t,-,-
nort2686,t,S,a,-,t,-,-
sout2694,-,j,a,-,t,-,-
oldu1238,-,y,a,-,t,-,-
gaga1249,-,y,a,-,t,-,-
anat1259,-,y,a,-,t,-,-
crim1257,-,y,a,-,t,-,-
nort2697,u,z,a,-,n,-,-
turk1304,-,y,a,-,t,-,-
sala1264,-,y,a,-,t,-,-
west2402,-,y,a,-,t,-,-
khak1248,t,S,a,-,t,-,-
shor1247,t,S,a,-,t,-,-
midd1324,t,S,a,-,t,-,-
tuvi1240,t,S,u,-,t,-,-
tofa1248,-,C,u,-,t,a,r
turk1303,-,y,a,-,t,-,-
dolg1241,-,h,u,-,t,-,-
yaku1245,-,s,u,-,t,-,-
chuv1255,-,v,u,r,t,-,-
