language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kumy1244,t,o,b,u,-,-,-,q,-,-,-
noga1249,t,-,-,i,-,-,-,z,-,-,-
kara1464,t,-,-,i,-,-,-,z,-,-,-
kara1465,t,o,b,u,-,-,-,q,-,-,-
kara1467,d,-,-,i,-,-,-,z,-,e,-
kaza1248,t,-,-,i,-,-,-,z,-,e,-
kirg1245,t,-,-,i,-,-,-,z,-,e,-
uigh1240,t,-,-,i,-,-,-,z,-,-,-
bash1264,t,u,b,u,-,-,-,q,-,-,-
nort2686,t,-,-,i,-,-,-,z,-,e,-
sout2694,t,-,-,i,-,-,-,z,-,e,-
crim1257,t,-,-,i,-,-,-,z,-,-,-
gaga1249,d,-,-,i,-,-,-,s,-,y,-
nort2697,d,-,-,i,-,-,-,z,-,-,-
turk1304,d,-,-,u,-,-,-,z,-,-,-
khak1248,t,-,-,i,-,-,-,z,-,e,k
shor1247,t,-,-,i,-,-,-,z,-,e,-
sala1264,t,-,-,i,-,-,-,z,-,e,X
west2402,t,-,-,e,-,-,-,z,-,-,-
turk1303,t,-,-,i,-,-,-,z,-,-,-
tuvi1240,d,-,-,i,-,-,-,s,k,e,k
dolg1241,t,o,b,u,-,-,-,k,-,-,-
yaku1245,t,o,b,u,-,-,-,k,-,-,-
chuv1255,t,-,S,i,r,g,u,S,-,i,-
chuv1255,t,-,S,i,r,g,u,S,-,i,-
