language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,y,u,-,r,a,-,-,q,-,-
noga1249,-,u,-,z,a,-,-,q,-,-
kara1464,-,i,-,r,a,-,-,X,-,-
kara1465,-,u,-,z,a,-,-,q,-,-
kara1467,-,-,-,q,a,S,u,q,-,-
kara1467,-,u,-,z,a,-,-,q,-,-
kaza1248,-,-,-,q,a,S,u,q,-,-
kirg1245,-,u,-,r,a,-,-,q,-,-
uigh1240,Z,i,-,r,a,-,-,q,-,-
uigh1240,-,u,-,z,a,-,-,q,-,-
bash1264,y,u,-,r,a,-,-,q,-,-
nort2686,-,-,-,r,a,-,-,q,-,-
nort2686,-,u,-,z,a,-,-,q,-,-
sout2694,-,u,-,r,a,-,-,q,-,-
sout2694,-,u,-,z,a,-,-,q,-,-
crim1257,-,u,-,z,a,-,-,q,-,-
gaga1249,y,u,-,r,a,-,-,k,-,-
gaga1249,-,u,-,z,a,-,-,k,-,-
nort2697,-,u,-,z,a,-,-,G,-,-
turk1304,-,u,-,z,a,-,-,q,-,-
khak1248,-,u,-,r,a,-,-,X,-,-
shor1247,-,u,-,r,a,-,-,q,-,-
sala1264,y,u,-,r,a,-,-,X,a,r
west2402,-,u,-,z,a,-,-,q,-,-
turk1303,h,u,-,r,a,-,-,q,-,-
tuvi1240,-,u,-,r,a,-,-,q,-,-
dolg1241,-,u,-,r,a,-,-,k,-,-
yaku1245,-,u,-,r,a,-,-,X,-,-
chuv1255,-,i,n,Z,e,-,-,-,-,-
