language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kumy1244,-,y,-,-,a,y,a,q,-,-,-
noga1249,-,b,-,-,-,-,e,t,-,-,-
kara1464,-,y,-,-,a,y,a,k,-,-,-
kara1465,-,j,-,-,a,y,a,q,-,-,-
kaza1248,-,b,-,-,-,-,e,t,-,-,-
kirg1245,-,b,-,-,-,-,e,t,-,-,-
uzbe1247,-,y,-,-,u,-,-,z,-,-,-
uigh1240,-,m,-,-,E,N,-,z,-,a,-
bash1264,-,y,-,-,a,N,a,q,-,-,-
midd1325,-,y,-,-,a,n,a,q,-,-,-
bara1273,-,b,-,-,-,-,i,t,-,-,-
bara1273,-,y,-,-,a,N,a,q,-,-,-
nort2686,-,y,-,-,-,-,a,q,-,-,-
sout2694,-,j,-,-,a,-,a,q,-,-,-
gaga1249,-,y,-,-,a,n,a,k,-,-,-
anat1259,-,y,-,-,a,n,a,k,-,-,-
crim1257,-,y,-,-,a,n,a,q,-,-,-
nort2697,-,y,-,-,a,n,a,G,-,-,-
turk1304,-,y,-,-,a,n,a,q,-,-,-
sala1264,-,y,-,-,a,n,a,X,-,-,-
west2402,-,y,-,-,a,N,a,q,-,-,-
khak1248,-,n,-,-,-,-,a,X,-,-,-
shor1247,-,n,-,-,-,-,a,q,-,-,-
midd1324,-,C,-,-,-,-,a,x,-,3,m
tuvi1240,t,S,-,-,-,-,a,q,-,-,-
dolg1241,-,h,-,-,u,N,a,k,-,-,-
yaku1245,-,i,-,-,e,d,e,s,-,-,-
chuv1255,p,i,t,S,o,m,a,r,d,i,-
