language,x1,x2,x3,x4,x5,x6,x7
kumy1244,t,u,-,t,-,-,-
noga1249,t,u,-,t,-,-,-
kara1464,-,-,-,k,-,a,p
kara1464,t,u,-,t,-,-,-
kara1465,t,u,-,t,-,-,-
kara1467,t,u,-,t,-,-,-
kaza1248,-,u,s,t,-,a,-
kirg1245,q,a,-,r,m,a,-
kirg1245,t,u,-,t,-,-,-
uigh1240,q,a,-,r,m,a,-
uigh1240,t,u,-,t,-,-,-
bash1264,t,o,-,t,-,-,-
nort2686,t,u,-,t,-,-,-
sout2694,t,u,-,t,-,-,-
crim1257,t,u,-,t,-,-,-
gaga1249,-,-,-,k,-,a,p
gaga1249,t,u,-,t,-,-,-
nort2697,t,u,-,t,-,-,-
turk1304,t,u,-,t,-,-,-
khak1248,-,-,-,X,-,a,p
khak1248,t,u,-,t,-,-,-
shor1247,-,-,-,q,-,a,p
shor1247,t,u,-,t,-,-,-
sala1264,t,u,-,t,-,-,-
west2402,t,u,-,t,-,-,-
turk1303,t,u,-,t,-,-,-
tuvi1240,t,u,-,t,-,-,-
dolg1241,t,u,-,t,-,-,-
yaku1245,-,-,-,k,-,a,p
yaku1245,t,u,-,t,-,-,-
chuv1255,t,u,-,t,-,-,-
