language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,g,e,r,t,-,-,-,-,i,-
noga1249,-,-,-,u,-,-,S,-,u,n
kara1464,d,-,-,o,-,-,x,r,u,-
kara1465,k,e,r,t,-,-,-,-,i,-
kara1467,-,-,-,-,-,-,S,-,u,n
kaza1248,-,-,-,-,-,-,S,-,u,n
kirg1245,-,-,-,-,-,-,C,-,u,n
uigh1240,-,-,-,t,-,-,S,-,i,n
nort2686,-,-,-,t,-,-,S,-,u,n
sout2694,-,-,-,t,-,-,S,-,u,n
crim1257,-,-,-,d,o,-,x,r,u,-
gaga1249,-,-,-,d,o,-,-,r,u,-
nort2697,-,-,-,d,o,-,x,r,u,-
turk1304,-,-,-,d,o,-,x,r,u,-
turk1304,-,-,-,t,-,-,S,-,u,n
khak1248,-,-,-,-,-,-,s,-,u,n
shor1247,-,-,-,-,-,-,S,-,u,n
sala1264,-,-,-,t,-,-,S,-,e,N
west2402,-,-,-,t,-,-,S,-,u,n
turk1303,-,-,-,t,o,-,x,r,u,-
tuvi1240,-,-,-,-,-,-,S,-,u,n
dolg1241,-,-,-,k,i,r,d,-,i,k
yaku1245,-,-,-,k,u,r,j,-,u,k
chuv1255,-,-,-,t,-,-,S,-,3,n
