language,x1,x2,x3,x4,x5,x6,x7,x8
kumy1244,q,a,t,S,-,-,a,n
noga1249,q,a,-,S,-,-,a,n
kara1464,k,a,t,s,-,-,a,n
kara1465,q,a,t,S,-,-,a,n
kara1467,q,a,-,S,-,-,a,n
kaza1248,q,a,-,S,-,-,a,n
kirg1245,q,a,t,S,-,-,a,n
uigh1240,q,a,t,S,-,-,a,n
bash1264,q,a,-,s,-,-,a,n
nort2686,q,a,-,j,-,-,a,n
sout2694,q,a,t,S,-,-,a,n
crim1257,n,e,-,v,a,q,u,t
gaga1249,n,e,-,z,a,m,a,n
gaga1249,-,a,t,S,-,-,a,n
nort2697,h,a,t,S,-,-,a,n
turk1304,h,a,t,S,-,-,a,n
khak1248,X,a,-,j,-,-,a,n
shor1247,q,a,t,S,-,-,a,n
sala1264,q,a,-,j,-,-,a,n
west2402,q,a,-,C,-,-,a,n
turk1303,q,a,-,C,-,-,a,n
tuvi1240,q,a,-,Z,-,-,a,n
dolg1241,k,a,-,h,-,-,a,n
yaku1245,X,a,-,h,-,-,a,n
chuv1255,X,o,-,Z,-,-,a,n
