language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kumy1244,-,-,-,-,b,-,-,-,-,-,u,-,r,-,-,-
noga1249,-,-,-,-,b,-,-,-,-,-,u,-,r,-,-,-
kara1464,t,s,i,-,v,-,-,-,-,-,i,-,r,-,-,-
kara1465,-,-,-,-,b,-,-,-,-,-,u,-,r,-,-,-
kara1467,-,-,-,-,b,-,-,-,-,-,u,-,r,-,-,-
kaza1248,-,-,-,-,b,-,-,-,-,-,u,-,r,-,-,-
kirg1245,-,-,-,-,b,-,-,-,-,-,u,-,r,-,a,-
uzbe1247,-,-,-,-,b,-,-,-,-,-,u,-,r,-,a,-
uigh1240,-,-,a,-,y,-,l,a,n,d,u,-,r,-,-,-
uigh1240,-,-,-,-,b,-,-,-,-,-,u,-,r,-,-,-
bash1264,-,-,-,-,b,-,-,-,-,-,o,-,r,-,-,-
midd1325,-,-,-,-,b,-,-,-,-,-,o,-,r,-,-,-
nort2686,-,-,a,-,y,-,l,a,n,d,u,-,r,-,-,-
sout2694,-,-,-,-,b,-,-,-,-,-,u,-,r,-,u,-
oldu1238,-,-,e,-,v,-,-,-,-,-,i,-,r,-,-,-
gaga1249,d,-,e,n,d,-,-,-,-,-,i,-,r,-,-,-
anat1259,d,-,e,n,d,-,-,-,-,-,i,-,r,-,-,-
nort2697,t,S,e,-,v,-,-,-,-,-,i,-,r,-,-,-
nort2697,d,-,e,n,d,-,-,-,-,-,E,-,r,-,-,-
turk1304,-,-,e,-,w,-,-,-,-,-,i,-,r,-,-,-
khak1248,-,-,a,-,y,-,l,a,n,d,u,-,r,-,-,-
shor1247,-,-,-,-,p,-,-,-,-,-,u,-,r,-,-,-
tuvi1240,-,-,e,r,g,i,l,-,-,d,i,-,r,-,-,-
turk1303,t,S,E,-,v,-,-,-,-,-,i,-,r,-,-,-
dolg1241,-,-,-,-,t,-,-,-,-,-,u,o,r,-,a,t
yaku1245,-,-,-,-,-,-,-,-,-,-,e,-,r,g,i,t
chuv1255,-,-,-,-,p,-,-,-,-,-,o,-,r,-,-,-
