language,x1,x2,x3,x4,x5,x6,x7
kumy1244,q,o,r,-,q,-,-
noga1249,q,o,r,-,q,-,-
kara1464,q,o,r,-,q,-,-
kara1465,q,o,r,-,q,-,-
kara1467,q,o,r,-,q,-,-
kaza1248,q,o,r,-,q,-,-
kirg1245,q,o,r,-,q,-,-
uzbe1247,q,o,r,-,q,-,-
uigh1240,q,o,r,-,q,-,-
bash1264,q,u,r,-,q,-,-
midd1325,q,u,r,-,q,u,-
bara1273,q,o,r,-,q,-,-
nort2686,q,o,r,u,q,-,-
sout2694,q,o,r,-,X,u,-
oldu1238,q,o,r,-,q,-,-
anat1259,k,o,r,-,k,-,-
crim1257,q,o,r,-,q,-,-
nort2697,G,o,r,-,X,-,-
turk1304,G,o,r,-,q,-,-
sala1264,X,o,r,-,x,a,-
west2402,q,o,r,-,q,-,-
khak1248,X,o,r,u,X,-,-
shor1247,q,o,r,u,q,-,-
midd1324,q,o,r,u,q,-,-
tuvi1240,q,o,r,-,t,-,-
tofa1248,q,o,r,-,t,-,-
turk1303,q,o,r,-,q,-,-
dolg1241,k,u,t,-,t,a,n
yaku1245,k,u,t,-,t,a,n
chuv1255,X,o,r,-,a,-,-
