language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kirg1245,t,S,e,-,-,-,-,k,e,-
nort2686,q,-,a,-,b,a,-,q,-,-
oldu1238,-,-,-,-,-,a,-,l,u,n
gaga1249,-,-,-,-,-,a,-,n,u,-
anat1259,-,-,-,-,-,a,-,l,u,n
nort2697,-,-,-,-,-,a,-,l,u,n
turk1304,-,-,-,-,-,a,-,l,u,n
sala1264,m,-,-,-,-,e,n,z,i,-
west2402,-,-,-,-,-,a,-,l,u,n
khak1248,X,-,a,-,m,a,-,X,-,-
shor1247,q,-,a,-,b,a,-,q,-,-
midd1324,q,-,a,-,m,a,-,q,-,-
tuvi1240,X,-,a,-,v,a,-,q,-,-
tofa1248,d,-,o,s,t,a,-,q,-,-
turk1303,h,-,-,-,-,a,n,l,u,-
dolg1241,h,-,-,-,-,i,-,s,-,-
yaku1245,s,-,-,-,-,i,-,s,-,-
chuv1255,S,-,-,-,-,a,m,g,a,-
