language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kumy1244,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-
kumy1244,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
noga1249,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-
noga1249,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
kara1464,-,-,-,-,-,-,e,-,-,l,-,-,t,-,-
kara1464,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-
kara1464,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
kara1465,-,-,-,-,-,-,e,-,-,l,-,-,t,-,-
kara1465,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-
kara1465,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
kara1467,-,-,k,e,-,t,e,-,-,r,-,i,p,-,-
kara1467,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-
kara1467,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
kaza1248,-,-,Z,-,-,-,i,-,-,r,-,-,-,-,-
kaza1248,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
kirg1245,-,-,k,e,-,t,e,-,-,r,-,i,p,-,-
kirg1245,-,-,j,-,-,-,i,-,-,r,-,i,-,-,-
kirg1245,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
uzbe1247,-,-,t,-,-,-,a,-,-,S,-,i,-,-,-
uzbe1247,-,-,b,-,-,-,o,-,-,r,-,-,-,-,-
uzbe1247,-,-,-,-,-,-,o,-,-,l,-,i,b,-,-
uigh1240,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-
uigh1240,-,-,-,-,-,-,e,-,-,l,-,i,p,-,-
bash1264,-,-,k,i,-,t,E,-,-,r,-,e,p,-,-
bash1264,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-
bash1264,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
midd1325,-,-,y,e,r,t,-,-,-,-,-,-,-,-,-
midd1325,-,-,k,i,-,t,E,-,-,r,-,e,p,-,-
bara1273,-,-,p,-,-,-,a,-,-,r,-,-,-,-,-
bara1273,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
nort2686,-,a,p,-,-,-,a,-,-,r,-,-,-,-,-
nort2686,-,a,p,-,-,-,a,-,-,r,-,-,-,-,-
sout2694,-,a,p,-,-,-,a,-,-,r,-,-,-,-,-
sout2694,-,a,p,-,-,-,a,-,-,r,-,-,-,-,-
oldu1238,-,-,k,-,-,-,e,-,-,-,-,-,t,i,r
oldu1238,-,-,-,-,-,-,e,-,-,l,-,-,t,-,-
gaga1249,-,-,t,-,-,-,a,-,-,S,-,u,-,-,-
anat1259,-,-,t,-,-,-,a,-,-,S,-,u,-,-,-
crim1257,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-
crim1257,-,-,-,-,-,-,a,-,-,l,-,u,p,-,-
nort2697,-,-,-,-,-,-,a,p,a,r,-,-,-,-,-
nort2697,-,-,-,-,-,-,a,p,a,r,-,-,-,-,-
turk1304,g,e,t,-,-,-,e,-,-,r,-,-,-,-,-
sala1264,-,-,k,-,-,-,o,-,-,t,-,-,-,-,-
sala1264,-,-,t,-,-,-,a,-,-,S,-,u,-,-,-
west2402,-,-,k,-,-,-,e,t,i,r,-,-,-,-,-
west2402,-,-,p,-,-,-,a,-,-,r,-,-,-,-,-
west2402,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-
khak1248,-,-,p,-,-,-,a,-,-,r,-,-,-,-,-
khak1248,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
shor1247,-,a,p,-,-,-,a,-,-,r,-,-,-,-,-
shor1247,-,a,p,-,-,-,a,-,-,r,-,-,-,-,-
midd1324,-,-,p,-,-,-,a,-,-,r,-,-,-,-,-
midd1324,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tuvi1240,-,t,S,-,-,-,o,-,-,r,-,u,-,-,-
tuvi1240,-,-,-,-,-,-,a,-,-,p,-,-,-,-,-
tofa1248,-,-,-,-,-,-,i,-,-,t,-,-,-,-,-
dolg1241,-,-,-,-,-,-,i,-,-,l,-,-,t,-,-
yaku1245,-,-,-,-,-,-,i,-,-,l,-,-,t,-,-
chuv1255,-,-,y,-,-,-,i,-,-,t,-,-,-,-,-
chuv1255,-,-,p,-,-,-,u,-,-,r,-,-,-,-,-
chuv1255,-,-,-,-,-,-,i,-,-,l,z,e,-,-,-
