language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,-,-,-,-,t,e,b,e,r,-
noga1249,-,i,-,y,t,e,-,-,-,-
kara1464,-,i,-,y,t,-,-,-,-,-
kara1465,-,-,-,-,t,e,b,e,r,-
kara1467,-,i,-,y,t,e,-,-,r,-
kaza1248,-,i,-,-,t,e,-,-,r,-
kirg1245,-,i,-,-,t,e,-,-,r,-
uigh1240,-,i,-,S,t,E,-,-,r,-
bash1264,-,e,-,-,t,-,-,-,-,-
nort2686,-,i,-,-,t,-,-,-,-,-
sout2694,-,i,-,y,t,-,-,-,-,-
crim1257,-,i,-,-,t,e,-,-,r,-
gaga1249,-,i,-,-,t,i,-,-,r,-
nort2697,-,i,-,-,t,E,-,-,l,E
turk1304,-,i,-,-,t,e,-,-,l,e
khak1248,s,a,-,-,s,-,-,-,-,-
khak1248,-,i,-,-,t,-,-,-,-,-
shor1247,-,i,-,-,t,-,-,-,-,-
sala1264,-,i,-,S,t,-,-,-,-,-
west2402,-,i,S,i,t,-,-,-,-,-
tuvi1240,-,i,-,-,t,-,-,-,-,-
dolg1241,-,i,-,-,t,-,-,-,-,-
yaku1245,-,a,-,-,s,-,-,-,-,-
chuv1255,-,-,-,-,t,e,-,-,k,-
