language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kumy1244,-,-,q,a,l,u,-,-,n,-,-,-
noga1249,-,-,q,a,l,u,-,-,n,-,-,-
noga1249,-,-,-,-,d,o,-,-,m,b,a,y
kara1464,-,-,b,a,z,u,-,-,q,-,-,-
kara1464,-,-,k,a,l,u,-,-,n,-,-,-
kara1465,-,-,b,a,z,u,-,-,q,-,-,-
kara1465,-,-,q,a,l,u,-,-,n,-,-,-
kara1467,-,-,-,-,Z,u,w,a,n,-,-,-
kara1467,-,-,q,a,l,u,-,-,n,-,-,-
kaza1248,-,-,q,a,l,u,-,-,N,-,-,-
kirg1245,-,-,q,a,l,u,-,-,n,-,-,-
uigh1240,-,-,q,e,l,i,-,-,n,-,-,-
bash1264,-,-,-,-,y,u,w,a,n,-,-,-
bash1264,-,-,q,a,l,u,-,-,n,-,-,-
sout2694,-,-,-,-,j,o,-,-,n,-,-,-
sout2694,-,-,q,a,l,u,-,-,n,-,-,-
crim1257,-,-,q,a,l,u,-,-,n,-,-,-
gaga1249,-,-,k,a,l,u,-,-,n,-,-,-
nort2697,-,-,y,o,x,u,-,-,n,-,-,-
nort2697,-,-,G,a,l,u,-,-,n,-,-,-
turk1304,-,-,y,o,x,u,-,-,n,-,-,-
turk1304,-,-,G,a,l,u,-,-,N,-,-,-
khak1248,-,-,X,a,l,u,-,-,n,-,-,-
shor1247,-,-,q,a,l,u,-,-,n,-,-,-
sala1264,y,o,x,a,-,-,-,-,n,-,-,-
west2402,-,-,y,o,x,u,-,-,n,-,-,-
west2402,-,-,q,a,l,u,-,-,n,-,-,-
turk1303,-,-,y,o,x,u,-,-,n,-,-,-
tuvi1240,-,-,-,-,C,o,-,-,n,-,-,-
tuvi1240,-,-,q,u,l,u,-,-,n,-,-,-
yaku1245,-,-,-,-,s,u,-,o,n,-,-,-
yaku1245,-,-,X,a,l,u,-,-,N,-,-,-
chuv1255,-,-,X,u,l,3,-,-,n,-,-,-
