language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kumy1244,t,-,o,-,p,u,-,r,-,a,q
kumy1244,-,-,-,-,y,e,-,r,-,-,-
noga1249,t,-,o,-,p,u,-,r,-,a,q
noga1249,-,-,-,-,y,e,-,r,-,-,-
kara1464,t,-,o,-,p,-,-,r,-,a,q
kara1464,-,-,-,-,y,e,-,r,-,-,-
kara1465,t,-,o,-,p,-,-,r,-,a,q
kara1465,j,-,e,-,-,-,-,r,-,-,-
kara1467,t,-,o,-,p,u,-,r,-,a,q
kara1467,Z,-,e,-,-,-,-,r,-,-,-
kaza1248,t,-,o,-,p,u,-,r,-,a,q
kaza1248,Z,-,e,-,-,-,-,r,-,-,-
kirg1245,t,-,o,-,p,u,-,r,-,a,q
kirg1245,-,-,-,-,j,e,-,r,-,-,-
uigh1240,t,-,o,-,p,-,-,r,-,a,q
uigh1240,-,-,-,-,y,E,-,r,-,-,-
bash1264,t,-,u,-,p,-,-,r,-,a,q
bash1264,-,-,-,-,y,e,-,r,-,-,-
nort2686,t,-,o,-,p,-,-,r,-,a,q
nort2686,t,S,e,-,-,-,-,r,-,-,-
sout2694,t,-,o,-,b,-,-,r,-,a,q
sout2694,j,-,e,-,-,-,-,r,-,-,-
crim1257,t,-,o,-,p,-,-,r,-,a,q
crim1257,-,-,-,-,y,e,-,r,-,-,-
gaga1249,t,-,o,-,p,-,-,r,-,a,k
gaga1249,-,-,-,-,y,e,-,r,-,-,-
nort2697,t,-,o,r,p,a,-,G,-,-,-
nort2697,-,-,-,-,y,e,-,r,-,-,-
turk1304,t,-,o,-,p,-,-,r,-,a,q
turk1304,-,-,-,-,y,e,-,r,-,-,-
khak1248,t,-,o,-,b,u,-,r,-,a,X
khak1248,t,-,-,-,S,i,-,r,-,-,-
shor1247,t,-,-,-,-,o,b,r,-,a,q
shor1247,t,-,-,-,S,e,-,r,-,-,-
west2402,-,-,-,-,t,o,-,r,v,a,q
west2402,-,-,-,-,y,e,-,r,-,-,-
turk1303,-,-,-,-,t,u,-,r,p,a,q
turk1303,-,-,-,-,y,e,-,r,-,-,-
tuvi1240,d,-,o,-,v,u,-,r,-,a,q
dolg1241,-,-,-,-,b,u,o,r,-,-,-
dolg1241,-,-,-,-,h,i,-,r,-,-,-
yaku1245,-,-,-,-,b,u,o,r,-,-,-
yaku1245,-,-,-,-,s,i,-,r,-,-,-
chuv1255,t,-,o,-,p,-,-,r,-,a,-
chuv1255,S,-,i,-,-,-,-,r,-,-,-
