language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kumy1244,X,-,-,o,-,m,u,r,s,-,x,a,-,-,-
noga1249,q,-,-,u,-,m,u,r,s,-,q,a,-,-,-
kara1464,k,-,-,u,-,m,u,r,s,-,k,a,-,-,-
kara1465,q,-,-,u,-,m,u,r,s,-,X,a,-,-,-
kara1467,q,-,-,u,-,m,u,r,s,-,q,a,-,-,-
kaza1248,q,-,-,u,-,m,u,r,s,-,q,a,-,-,-
kirg1245,q,-,-,u,-,m,u,r,s,-,q,a,-,-,-
uzbe1247,t,-,S,u,-,m,o,l,-,-,-,i,-,-,-
uigh1240,t,-,S,e,-,m,i,l,-,-,-,i,-,-,-
bash1264,q,-,-,u,r,m,u,-,8,-,q,a,-,-,-
midd1325,q,-,-,u,r,m,u,-,s,-,q,a,-,-,-
nort2686,t,-,S,u,-,b,a,l,-,-,-,a,-,-,-
sout2694,t,-,S,u,-,m,a,l,-,-,-,u,-,-,-
oldu1238,t,-,S,i,-,m,e,l,-,-,-,i,-,-,-
oldu1238,q,-,-,u,-,m,u,r,s,-,x,a,-,-,-
gaga1249,k,a,r,u,-,m,-,-,j,-,-,a,-,-,-
anat1259,k,a,r,u,-,n,-,-,j,-,-,a,-,-,-
crim1257,q,a,r,u,-,n,-,-,j,-,-,a,-,-,-
crim1257,q,-,-,u,-,m,u,r,s,-,q,a,-,-,-
nort2697,G,a,r,u,-,-,-,-,S,-,G,a,-,-,-
turk1304,G,a,r,u,-,n,-,-,j,-,-,a,-,-,-
sala1264,q,-,-,u,-,m,u,-,s,-,q,a,-,-,-
khak1248,X,-,-,u,-,m,u,-,s,-,X,a,-,-,-
shor1247,q,-,-,u,-,m,u,-,s,-,q,a,-,-,S
midd1324,q,-,-,u,-,m,u,r,s,-,q,a,-,-,-
tuvi1240,q,-,-,u,-,m,u,-,s,-,q,a,y,a,q
tofa1248,h,-,-,u,-,m,u,-,s,-,q,a,-,-,-
turk1303,g,-,-,u,-,m,u,r,-,-,x,a,-,t,S
yaku1245,k,-,-,u,-,m,u,r,d,a,x,a,-,-,s
