language,x1,x2,x3
kumy1244,s,u,w
noga1249,s,u,w
kara1464,s,u,v
kara1465,s,u,w
kara1467,s,u,w
kaza1248,s,u,-
kirg1245,s,u,-
uigh1240,s,u,-
bash1264,h,u,w
nort2686,s,u,x
sout2694,s,u,-
crim1257,s,u,w
gaga1249,s,u,-
nort2697,s,u,-
turk1304,s,u,w
khak1248,s,u,x
shor1247,s,u,x
sala1264,s,u,-
west2402,s,u,-
turk1303,s,u,w
tuvi1240,s,u,x
dolg1241,-,u,-
yaku1245,-,u,-
chuv1255,S,u,v
