language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kumy1244,-,-,-,-,-,i,-,-,-,-,-,-,n,b,a,S,-
kumy1244,-,-,-,-,-,i,-,-,-,-,-,-,n,b,a,S,-
noga1249,-,-,-,-,-,i,-,-,y,-,-,i,n,-,-,-,-
kara1464,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-
kara1465,-,-,-,-,-,i,-,-,-,-,-,-,m,b,a,S,-
kara1465,-,-,-,-,-,i,-,-,-,-,-,-,m,b,a,S,-
kara1467,-,-,-,-,-,i,-,-,y,-,-,i,n,-,-,-,-
kaza1248,-,-,-,-,-,i,-,-,y,-,-,i,n,-,-,-,-
kirg1245,-,-,-,-,-,i,-,-,y,-,-,i,n,-,-,-,-
uigh1240,-,y,-,-,-,E,-,-,-,-,-,-,l,k,E,-,-
uigh1240,-,-,-,-,-,o,m,u,z,-,-,-,-,-,-,-,-
uigh1240,-,h,-,-,-,e,-,-,S,-,-,-,n,-,E,-,-
bash1264,-,q,-,-,-,u,-,-,-,-,-,-,l,b,a,S,-
bash1264,-,q,-,-,-,u,-,-,-,-,-,-,l,b,a,S,-
bash1264,-,y,a,w,r,u,-,-,-,-,-,-,n,-,-,-,-
bash1264,-,-,-,-,-,i,-,-,-,-,-,-,N,b,a,S,-
nort2686,-,-,-,-,-,-,-,-,j,a,r,u,n,-,-,-,-
sout2694,-,-,-,-,-,i,-,-,y,-,-,i,n,-,-,-,-
crim1257,o,m,-,-,-,u,-,-,z,-,-,-,-,-,-,-,-
gaga1249,o,m,-,-,-,u,-,-,z,-,-,-,-,-,-,-,-
nort2697,-,t,-,S,-,i,-,-,y,-,-,i,n,-,-,-,-
turk1304,-,-,-,-,-,e,-,-,g,-,-,i,n,-,-,-,-
khak1248,-,-,-,-,-,i,-,-,N,-,-,-,n,-,i,-,-
shor1247,-,-,-,-,-,e,-,-,S,-,-,-,t,-,i,-,-
sala1264,-,y,-,-,-,a,-,-,x,-,r,u,-,-,-,-,-
west2402,-,j,-,-,-,i,-,-,g,-,-,i,n,-,-,-,-
west2402,-,-,-,-,-,i,-,-,g,-,-,e,n,-,-,-,-
tuvi1240,-,-,-,-,-,e,-,-,g,-,-,i,n,-,-,-,-
dolg1241,-,h,-,-,-,a,-,-,n,-,-,u,-,-,-,-,-
yaku1245,-,s,-,-,-,a,-,-,r,-,-,u,n,-,-,-,-
chuv1255,-,X,-,-,-,u,-,-,-,-,-,-,l,b,u,S,i
chuv1255,-,X,-,-,-,u,-,-,-,-,-,-,l,b,u,S,i
