language,x1,x2,x3,x4,x5,x6,x7
kumy1244,b,a,-,y,l,a,-
noga1249,b,a,-,y,l,a,-
kara1464,b,a,-,v,l,a,-
kara1465,b,a,-,y,l,a,-
kara1467,b,a,-,y,l,a,-
kaza1248,b,a,-,y,l,a,-
kirg1245,-,-,-,-,t,a,N
kirg1245,b,a,-,y,l,a,-
uigh1240,b,a,-,x,l,a,-
bash1264,b,E,-,y,l,E,-
nort2686,p,o,-,-,x,-,-
sout2694,b,u,-,-,l,a,-
crim1257,b,a,-,x,l,a,-
gaga1249,b,a,-,-,l,a,-
nort2697,b,a,-,x,l,a,-
turk1304,-,-,-,-,d,a,N
turk1304,b,a,-,x,l,a,-
khak1248,p,a,l,x,-,a,-
shor1247,p,a,-,x,l,a,-
sala1264,p,a,-,x,l,a,-
west2402,p,o,-,x,-,-,-
turk1303,v,a,-,-,-,-,-
tuvi1240,b,a,-,x,l,a,-
dolg1241,b,a,-,y,-,-,-
yaku1245,b,a,-,y,-,-,-
chuv1255,S,u,-,X,-,-,-
