language,x1,x2,x3,x4,x5,x6,x7,x8
kumy1244,-,-,-,-,-,d,-,a
noga1249,-,-,-,-,-,d,-,a
kara1464,-,-,-,-,-,d,-,a
kara1465,-,-,-,-,-,d,-,a
kirg1245,-,-,-,-,-,d,-,a
uigh1240,-,-,-,-,-,d,-,a
bash1264,-,-,-,-,-,d,-,a
bara1273,-,-,-,-,-,t,-,a
nort2686,-,-,-,-,-,t,-,a
sout2694,-,-,-,-,-,d,-,a
oldu1238,-,-,-,-,-,t,-,a
gaga1249,-,-,-,-,-,d,-,a
anat1259,-,-,-,-,-,t,-,a
nort2697,-,-,-,-,-,d,-,a
turk1304,-,-,-,-,-,d,-,a
sala1264,-,-,-,-,-,t,-,a
west2402,-,-,-,-,-,t,-,a
shor1247,-,-,-,-,-,t,-,a
midd1324,-,-,-,-,-,t,-,a
tuvi1240,-,-,-,-,-,d,-,a
tofa1248,-,-,-,-,-,d,-,a
turk1303,-,-,-,-,-,t,S,a
dolg1241,i,h,i,g,e,r,-,-
yaku1245,-,-,-,-,-,x,-,a
chuv1255,-,-,-,-,-,r,-,a
