language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kumy1244,-,-,-,-,-,t,S,i,-,r,i,-,-,-
noga1249,-,-,-,-,-,-,S,i,-,r,i,-,-,-
kara1464,-,-,-,-,-,t,s,i,-,r,i,-,-,-
kara1465,-,-,-,-,-,t,S,i,-,r,-,-,-,-
kara1467,-,-,-,-,-,-,S,i,-,r,-,-,-,-
kaza1248,-,-,-,-,-,-,S,i,-,r,-,-,-,-
kirg1245,-,-,-,-,-,t,S,i,-,r,-,-,-,-
uigh1240,-,-,-,-,-,-,s,e,-,s,E,-,-,-
uigh1240,-,-,-,-,-,t,S,i,-,r,i,-,-,-
bash1264,-,-,-,-,-,-,s,e,-,r,e,-,-,-
nort2686,-,-,-,-,-,-,-,i,-,r,i,-,-,-
sout2694,-,-,-,-,-,t,S,i,-,r,i,-,-,-
crim1257,-,-,-,-,-,t,S,i,-,r,i,-,-,-
gaga1249,-,-,-,-,-,t,S,i,-,r,i,-,-,-
nort2697,-,-,-,-,-,t,S,i,-,r,i,-,-,-
turk1304,-,-,-,-,-,t,S,i,y,r,e,-,-,-
khak1248,-,-,-,-,-,t,S,u,-,z,u,-,-,-
khak1248,-,-,-,-,-,-,-,i,-,r,i,k,t,e
shor1247,-,-,-,-,-,-,-,i,-,r,i,k,t,e
sala1264,-,-,-,-,-,t,S,i,-,r,-,-,-,-
west2402,-,-,-,-,-,-,y,i,-,z,-,-,-,-
turk1303,y,u,d,k,e,t,-,i,-,r,-,-,-,-
turk1303,y,u,d,k,e,t,-,i,-,r,-,-,-,-
turk1303,-,-,-,-,-,t,S,i,-,r,i,-,-,-
tuvi1240,-,-,-,-,-,t,S,u,-,d,u,-,-,-
tuvi1240,-,-,-,-,-,-,-,i,-,r,i,-,-,-
dolg1241,-,-,-,-,-,-,h,u,-,t,u,-,-,y
yaku1245,-,-,-,-,-,-,s,u,-,t,u,-,-,y
chuv1255,-,-,-,-,-,-,S,e,-,r,-,-,-,-
