language,x1,x2,x3,x4,x5,x6
atat1238,k,-,a,k,a,-
sanm1295,k,-,a,k,a,-
magd1235,k,-,a,k,a,-
alco1235,k,-,a,k,a,-
yolo1241,k,-,a,k,a,-
alac1244,k,-,a,k,a,-
alac1244,k,-,a,k,a,-
ayut1236,k,-,a,k,a,-
mixt1425,k,-,a,k,a,-
mixt1425,k,-,a,k,a,-
mixt1425,k,-,a,k,a,-
mixt1425,k,-,a,k,a,-
juxt1235,k,-,a,k,a,-
sila1250,k,-,a,k,a,-
sant1436,k,-,a,k,a,-
chay1249,k,-,a,k,a,-
sanj1281,k,-,a,k,a,-
pino1237,k,-,a,k,a,-
coat1241,k,-,a,k,a,-
tepe1280,k,-,a,k,a,-
chic1273,n,-,a,7,a,h
chic1273,k,n,a,7,a,-
sanm1298,n,-,a,7,3,h
