language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
sanm1295,-,-,k,w,i,-,-,-,i,-,-
magd1235,-,-,k,w,i,-,-,-,a,-,-
alco1235,-,-,k,w,i,-,-,7,i,-,-
alco1235,-,-,k,w,i,-,-,-,i,-,-
yolo1241,-,-,k,w,i,-,-,-,i,-,-
alac1244,-,-,k,w,i,-,-,-,i,-,-
alac1244,-,-,k,w,i,-,-,-,i,-,-
ayut1236,-,-,k,w,i,-,-,-,i,7,-
mixt1425,-,-,k,w,i,-,-,-,i,-,-
mixt1425,-,-,k,w,i,-,-,-,i,-,-
mixt1425,-,-,k,w,i,-,-,-,i,-,-
mixt1425,-,-,k,w,-,-,-,-,i,-,-
juxt1235,-,-,k,w,i,-,-,-,i,-,-
sila1250,-,-,k,w,i,-,-,-,i,-,-
sila1250,-,-,k,w,i,-,-,-,i,-,-
sant1436,-,-,k,w,i,-,-,-,i,7,-
chay1249,-,-,5,-,i,y,3,7,3,-,-
chay1249,-,-,5,-,i,y,3,7,3,-,-
chay1249,-,-,k,w,i,-,-,-,i,-,-
sanj1281,-,-,k,w,i,-,-,-,i,-,-
pino1237,-,-,k,w,i,-,-,-,i,-,-
caca1250,-,-,k,w,i,-,-,-,i,-,-
coat1241,-,-,k,w,i,-,-,-,i,-,-
tepe1280,-,-,k,w,e,-,-,-,e,-,-
chic1273,m,a,r,-,-,-,-,-,e,-,-
chic1273,m,a,r,-,-,-,-,-,e,-,-
chic1273,m,e,r,-,-,-,-,-,e,7,a
chic1273,m,e,r,-,-,-,-,-,e,7,a
sanm1298,m,a,r,-,-,-,-,-,e,-,-
sanm1298,m,a,r,-,-,-,-,-,e,-,-
copa1237,m,a,S,-,-,-,-,-,e,-,-
copa1237,m,a,S,-,-,-,-,-,e,-,-
