language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
magd1235,-,-,Z,a,-,a,-,-,-,-
sant1440,-,-,Z,a,-,a,-,-,-,-
sanm1296,-,-,Z,a,-,a,-,-,-,-
alco1235,-,-,y,a,-,a,-,-,-,-
coic1238,-,-,y,a,-,a,-,-,-,-
yolo1241,-,-,y,a,-,a,-,-,-,-
alac1244,-,-,y,a,-,a,n,o,7,o
alac1244,-,-,y,a,-,a,n,o,7,o
xoch1238,-,-,y,a,-,a,-,-,-,-
sanm1291,-,-,y,a,h,a,-,-,-,-
juxt1235,-,-,Z,a,-,a,-,-,-,-
sila1250,-,-,y,a,7,a,-,-,-,-
mixt1425,-,-,y,a,-,a,-,-,-,-
mixt1425,-,-,y,a,-,a,-,-,-,-
mixt1425,-,-,Z,a,-,a,-,-,-,-
chay1249,5,i,y,a,-,a,-,-,-,-
chay1249,5,i,y,a,-,a,-,-,-,-
sanj1281,n,-,y,a,-,a,-,-,-,-
sant1437,-,-,y,i,y,a,-,-,-,-
chic1273,-,-,y,-,-,a,-,-,-,-
chic1273,-,-,y,-,-,a,-,-,h,-
sanm1298,-,-,y,-,-,a,-,-,h,-
copa1237,-,-,y,-,-,a,-,-,h,-
