language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
magd1235,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
sant1440,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
ocot1243,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
sanp1259,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
sana1284,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
yucu1250,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
sanm1292,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
sanm1296,-,-,-,-,-,-,s,a,-,-,7,b,-,a,-
yoso1239,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
sanm1295,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
taca1257,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
nort2985,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
itun1239,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
sant1439,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
nuyo1238,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
yucu1249,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
ayut1236,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
ayut1236,t,a,7,b,i,7,s,a,-,-,-,b,-,a,-
ayut1236,t,a,7,b,i,7,s,a,-,-,-,b,-,a,-
sant1436,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
alco1235,-,-,-,-,-,-,5,a,-,-,-,7,5,u,-
alco1235,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
coic1238,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
coic1238,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
yolo1241,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
alac1244,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
alac1244,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
sanm1291,-,-,-,-,-,-,m,a,-,-,-,7,5,u,-
sanm1291,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
juxt1235,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
juxt1235,-,-,-,-,-,-,5,a,-,-,-,7,n,u,-
juxt1235,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
sila1250,-,-,-,-,-,-,h,a,-,-,-,b,-,a,-
sila1250,-,-,-,-,-,-,5,a,-,-,-,7,n,i,-
sila1250,-,-,-,-,-,-,h,a,-,-,-,b,-,a,-
sila1250,-,-,-,-,-,-,8,a,-,-,-,b,-,a,-
sila1250,-,-,-,-,-,-,5,a,-,-,-,7,5,u,-
sila1250,-,-,-,-,-,-,h,a,-,-,-,b,-,a,-
sila1250,-,-,-,-,-,-,h,a,-,-,-,b,-,a,-
mixt1425,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
mixt1425,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
mixt1425,-,-,-,-,-,-,m,a,-,-,-,7,-,i,-
mixt1425,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
cuat1239,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
tutu1243,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
sant1441,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
chay1249,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
chay1249,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
jami1235,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
sanj1281,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
pino1237,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
pino1237,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
pino1237,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
pino1237,-,-,-,-,-,-,s,a,-,-,-,w,-,a,-
ixta1235,-,-,-,-,-,-,s,a,-,-,-,b,-,a,-
tama1339,-,-,-,-,-,-,8,a,-,-,-,w,-,a,-
tama1339,-,-,-,-,-,-,h,a,-,-,-,b,-,a,-
huit1252,-,-,-,-,-,-,8,a,-,-,-,w,-,a,-
