language,x1,x2,x3,x4,x5,x6,x7
magd1235,-,h,i,-,t,n,u
sant1440,-,S,i,-,t,n,u
ocot1243,-,x,i,-,t,-,u
sanp1259,-,x,i,-,t,n,u
sana1284,-,x,i,-,t,n,u
yucu1250,-,x,i,-,t,n,u
sanm1292,-,S,i,-,t,n,u
sanm1296,-,S,3,-,-,n,u
yoso1239,-,x,i,-,n,n,u
sanm1295,-,x,i,-,-,n,u
atat1238,-,-,i,-,n,n,u
taca1257,-,S,i,-,t,n,u
nort2985,-,x,i,-,t,n,u
itun1239,-,-,i,-,t,-,u
sant1439,-,-,i,-,t,n,u
nuyo1238,-,-,i,-,t,-,u
yucu1249,-,-,i,-,t,-,u
sant1436,t,S,i,-,t,-,u
alco1235,-,S,i,-,t,-,u
alco1235,-,S,i,-,t,-,u
coic1238,-,S,i,-,t,-,u
coic1238,-,S,i,-,t,-,u
yolo1241,-,S,i,-,t,-,u
alac1244,-,S,i,-,t,n,o
juxt1235,-,S,i,-,t,-,u
sila1250,-,s,i,-,t,-,o
sila1250,-,S,i,-,t,-,o
mixt1425,t,s,i,-,t,-,u
mixt1425,t,s,i,-,t,-,u
mixt1425,t,S,i,-,t,-,u
mixt1425,t,s,i,-,t,-,u
cuat1239,-,S,i,-,t,-,o
tutu1243,t,S,i,-,t,-,u
sant1441,-,x,i,-,t,-,u
chay1249,t,S,i,-,t,-,u
sanj1281,t,s,i,-,t,-,u
pino1237,t,S,i,-,t,-,u
pino1237,t,S,i,-,t,-,u
pino1237,t,S,i,-,t,-,u
pino1237,t,S,i,-,t,-,u
ixta1235,t,S,i,-,t,-,u
tama1339,-,-,i,n,n,-,u
tama1339,-,S,i,-,t,-,o
huit1252,-,-,i,n,n,-,u
sanm1294,-,-,i,-,n,-,u
diux1236,-,S,i,-,t,n,u
diux1236,-,S,i,-,t,n,u
sant1445,-,S,i,-,t,n,u
peno1244,-,S,i,-,t,n,u
sant1446,-,S,i,-,t,n,u
tida1235,-,S,i,-,t,n,u
sanj1282,-,-,i,-,n,n,u
soya1236,-,S,i,-,t,n,o
apas1235,-,S,i,-,t,-,u
apas1235,-,S,i,-,t,-,u
caca1250,-,S,i,-,t,-,o
yucu1251,-,S,i,-,t,-,o
chaz1235,-,S,i,-,t,-,u
chaz1235,-,S,i,-,t,-,u
sout3001,-,S,i,-,t,n,u
sout3001,-,S,i,-,t,n,u
chig1239,-,S,i,-,t,n,u
cuya1240,-,Z,i,-,t,-,u
cuya1240,-,Z,i,-,t,-,u
yoso1238,-,h,i,-,t,n,u
tepe1280,-,y,u,-,t,-,u
chic1273,-,g,u,-,t,S,u
chic1273,-,g,u,-,t,S,u
