language,x1,x2,x3,x4,x5,x6,x7,x8
sanj1282,k,a,-,t,S,i,-,-
yucu1250,k,a,-,t,S,i,-,-
nort2985,k,a,-,t,S,i,-,-
soya1236,k,a,-,t,S,i,-,-
apas1235,k,a,-,t,S,i,-,-
apas1235,k,a,-,t,S,i,-,-
tida1235,k,a,-,t,S,i,-,-
tama1339,k,a,-,t,S,i,-,-
huit1252,k,a,-,t,S,i,-,-
sind1277,k,a,-,t,S,i,-,-
sanm1294,k,a,-,t,S,i,-,-
peno1244,k,a,-,t,S,i,-,-
atat1238,k,a,-,t,S,i,-,-
yoso1239,k,a,-,t,S,i,-,-
sanm1295,k,a,-,t,S,i,-,-
ocot1243,k,a,-,t,S,i,-,-
magd1235,k,a,-,t,S,i,-,-
taca1257,k,a,-,t,S,i,-,-
itun1239,k,a,-,t,S,i,-,-
sant1439,k,a,-,t,S,i,-,-
alco1235,k,a,-,t,S,i,-,-
alco1235,k,a,-,t,S,i,-,-
yolo1241,k,a,-,t,S,i,-,-
alac1244,k,a,-,t,S,i,-,-
alac1244,k,a,-,t,S,i,-,-
ayut1236,k,a,-,t,S,i,7,-
mixt1425,k,a,-,t,S,i,-,-
mixt1425,k,a,-,t,S,i,-,-
mixt1425,k,a,-,t,S,i,-,-
mixt1425,k,a,-,t,S,i,-,-
juxt1235,k,a,-,t,S,i,-,-
juxt1235,k,a,-,t,S,i,-,-
sila1250,k,a,-,t,S,i,-,-
sila1250,k,a,-,t,S,i,-,-
sila1250,k,a,-,t,S,i,-,-
sila1250,k,a,-,t,S,i,-,-
sila1250,k,a,-,t,S,i,-,-
sant1436,k,a,-,t,-,i,7,-
chay1249,k,a,-,t,y,i,-,-
chay1249,k,a,-,t,y,i,-,-
jami1235,k,a,-,t,y,i,-,-
sanj1281,k,a,-,t,y,i,-,-
pino1237,k,a,-,t,-,i,-,-
pino1237,k,a,-,t,y,i,-,-
pino1237,k,a,-,t,-,i,-,-
pino1237,k,a,-,t,-,i,-,-
tutu1243,k,a,-,t,y,i,-,-
ixta1235,k,a,-,t,y,i,-,-
chaz1235,k,a,-,t,S,i,-,-
chaz1235,k,a,-,t,S,i,-,-
sout3001,k,a,-,t,S,i,-,-
sout3001,k,a,-,t,S,i,-,-
chig1239,k,a,-,t,S,i,-,-
caca1250,k,a,-,t,S,i,-,-
coat1241,k,a,7,t,s,i,-,-
cuya1240,k,a,-,t,S,i,-,-
cuya1240,k,a,-,t,s,i,-,-
tepe1280,k,u,-,t,S,i,-,-
chic1273,g,a,-,t,S,i,h,-
chic1273,k,a,-,t,S,i,h,a
sanm1298,k,a,-,t,S,i,h,-
copa1237,k,a,-,t,S,i,h,-
