language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
sanj1282,8,-,-,-,-,a,w,-,i,-
yucu1250,s,-,-,-,-,a,w,-,i,-
nort2985,s,-,-,-,-,a,-,-,u,-
soya1236,8,-,-,-,-,a,w,-,i,-
apas1235,8,-,-,-,-,a,b,-,i,-
apas1235,8,-,-,-,-,a,w,-,i,-
tida1235,8,-,-,-,-,a,w,-,i,-
tama1339,8,-,-,-,-,a,w,-,i,-
tama1339,s,-,-,-,-,a,b,i,i,-
huit1252,8,-,-,-,-,a,w,-,i,-
sind1277,8,-,-,-,-,a,-,-,u,-
sanm1294,8,-,-,-,-,a,w,-,i,-
peno1244,8,-,-,-,-,a,-,-,u,-
atat1238,s,-,-,-,-,a,b,-,u,-
yoso1239,s,-,-,-,-,a,-,-,u,-
sanm1295,s,-,-,-,-,a,-,-,u,-
ocot1243,s,-,-,-,-,a,b,-,i,-
magd1235,s,-,-,-,-,a,b,-,i,-
taca1257,s,-,-,-,-,a,b,-,i,-
itun1239,s,-,-,-,-,a,w,-,3,-
sant1439,s,-,-,-,-,a,-,-,u,-
alco1235,s,-,-,-,-,a,b,-,i,-
alco1235,s,-,-,-,-,a,b,-,i,-
yolo1241,s,-,-,-,-,a,b,-,i,-
alac1244,s,-,-,-,-,a,w,-,i,-
alac1244,s,-,-,-,-,a,b,-,i,-
ayut1236,s,-,-,-,-,a,b,-,i,7
mixt1425,s,-,-,-,-,a,b,-,i,-
mixt1425,s,-,-,-,-,a,b,-,i,-
mixt1425,s,-,-,-,-,a,b,-,i,-
mixt1425,s,-,-,-,-,a,b,-,i,-
juxt1235,s,-,-,-,-,a,b,-,i,-
juxt1235,s,-,-,-,-,a,b,-,i,-
sila1250,h,-,-,-,-,a,b,-,i,-
sila1250,h,-,-,-,-,a,b,-,i,-
sila1250,8,-,-,-,-,a,b,-,i,-
sila1250,h,-,-,-,-,a,b,-,i,-
sant1436,s,-,-,-,-,a,b,-,i,7
chay1249,s,-,-,-,-,a,b,-,i,-
chay1249,s,-,-,-,-,a,w,-,i,-
jami1235,s,-,-,-,-,a,b,-,i,-
jami1235,s,-,-,-,-,a,b,-,i,-
sanj1281,s,-,-,-,-,a,b,-,i,-
pino1237,s,-,-,-,-,a,b,-,i,-
pino1237,s,-,-,-,-,a,w,-,i,-
pino1237,s,-,-,-,-,a,b,-,i,-
pino1237,s,-,-,-,-,a,b,-,i,-
tutu1243,s,-,-,-,-,a,w,-,i,-
ixta1235,s,-,-,-,-,a,b,-,i,-
chaz1235,8,-,-,-,-,a,w,-,i,-
chaz1235,8,-,-,-,-,a,w,-,i,-
sout3001,8,-,-,-,-,a,b,-,i,-
sout3001,8,-,-,-,-,a,b,-,i,-
chig1239,8,-,-,-,-,a,w,-,i,-
caca1250,8,-,-,-,-,a,b,-,i,-
coat1241,8,-,-,-,-,a,b,-,i,-
cuya1240,8,-,-,-,-,a,w,-,i,-
cuya1240,8,-,-,-,-,a,w,-,i,-
tepe1280,k,-,-,-,-,u,b,-,i,-
chic1273,g,u,m,-,-,a,-,-,-,-
chic1273,k,u,m,a,7,a,-,-,-,-
sanm1298,k,u,m,-,-,3,-,-,-,-
copa1237,m,-,-,-,-,a,-,-,-,-
