language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
sanj1282,-,-,w,i,-,-,-,n,a,-
sanj1282,-,-,w,i,-,-,-,n,a,-
yucu1250,-,-,w,i,-,-,t,n,a,-
yucu1250,-,-,w,i,-,-,t,n,a,-
nort2985,-,-,b,i,-,-,t,n,a,-
nort2985,-,-,b,i,-,-,t,n,a,-
soya1236,-,-,w,i,-,-,t,5,a,-
soya1236,-,-,w,i,-,-,t,5,a,-
apas1235,-,-,b,i,-,-,t,-,a,-
apas1235,-,-,b,i,-,-,t,-,a,-
apas1235,-,-,w,i,-,-,t,-,a,-
apas1235,-,-,w,i,-,-,t,-,a,-
tida1235,-,-,w,i,-,-,t,n,a,-
tida1235,-,-,w,i,-,-,t,n,a,-
tama1339,-,-,w,i,-,-,-,n,a,-
tama1339,-,-,w,i,-,-,-,n,a,-
tama1339,-,-,b,i,-,-,-,t,i,-
huit1252,-,-,w,i,-,-,n,n,a,-
huit1252,-,-,w,i,-,-,n,n,a,-
sind1277,-,-,w,i,-,-,-,n,a,-
sind1277,-,-,w,i,-,-,-,n,a,-
sanm1294,-,-,w,i,-,-,-,n,a,-
sanm1294,-,-,w,i,-,-,-,n,a,-
peno1244,-,-,w,i,-,-,t,n,a,-
peno1244,-,-,w,i,-,-,t,n,a,-
peno1244,t,a,w,i,-,-,-,-,i,-
peno1244,t,a,w,i,-,-,-,-,i,-
atat1238,-,-,b,i,-,-,n,-,a,-
atat1238,-,-,b,i,-,-,n,-,a,-
atat1238,-,-,Z,a,-,-,t,S,i,-
yoso1239,-,-,b,i,-,-,n,-,a,-
yoso1239,-,-,b,i,-,-,n,-,a,-
sanm1295,-,-,b,i,-,-,t,n,a,-
sanm1295,-,-,b,i,-,-,t,n,a,-
ocot1243,-,-,m,i,-,-,t,-,a,-
ocot1243,-,-,m,i,-,-,t,-,a,-
magd1235,-,-,b,i,-,-,t,n,a,-
magd1235,-,-,b,i,-,-,t,n,a,-
taca1257,-,-,b,i,-,-,t,n,a,-
taca1257,-,-,b,i,-,-,t,n,a,-
itun1239,-,-,b,i,-,-,t,-,a,-
itun1239,-,-,b,i,-,-,t,-,a,-
sant1439,-,-,b,i,-,-,t,n,a,-
sant1439,-,-,b,i,-,-,t,n,a,-
alco1235,-,-,b,i,-,-,t,-,i,-
alco1235,-,-,b,i,-,-,t,S,i,-
yolo1241,-,-,b,i,-,-,t,-,i,-
alac1244,-,-,w,i,-,-,t,n,i,-
alac1244,-,-,b,i,-,-,t,-,i,-
ayut1236,-,-,b,i,-,-,t,-,i,-
mixt1425,-,-,b,i,-,-,t,S,i,-
mixt1425,-,-,b,i,-,-,t,S,i,-
mixt1425,-,-,b,i,-,-,t,y,i,-
mixt1425,-,-,b,i,-,-,t,S,i,-
juxt1235,-,-,b,i,-,-,t,S,i,-
juxt1235,-,-,b,i,-,-,t,y,i,-
sila1250,-,-,b,i,-,-,t,-,i,-
sila1250,-,-,b,i,-,-,t,s,i,-
sila1250,-,-,b,i,-,-,t,-,i,-
sila1250,-,-,b,i,-,-,t,-,i,-
sila1250,-,-,b,i,-,-,t,-,i,-
sant1436,-,-,b,i,-,-,t,-,i,-
chay1249,-,-,w,i,-,-,t,y,i,-
chay1249,-,-,b,i,-,-,t,y,i,-
jami1235,-,-,b,i,-,-,t,y,i,-
sanj1281,-,-,b,i,-,-,t,y,i,-
pino1237,-,-,b,i,-,-,t,-,i,-
pino1237,-,-,b,i,-,-,t,-,i,-
pino1237,-,-,w,i,-,-,t,y,i,-
pino1237,-,-,y,a,-,-,t,-,i,-
tutu1243,-,-,w,i,-,-,t,y,i,-
ixta1235,-,-,b,i,-,-,t,y,i,-
chaz1235,-,-,b,i,-,-,t,S,i,-
chaz1235,-,-,w,i,-,-,t,S,i,-
sout3001,-,-,b,i,-,-,t,n,i,-
sout3001,-,-,b,i,-,-,t,S,i,-
chig1239,-,-,w,i,-,-,t,n,i,-
caca1250,-,-,Z,a,-,-,t,S,i,-
caca1250,-,-,b,i,-,-,t,S,i,-
coat1241,-,-,b,e,-,-,-,-,-,-
coat1241,-,e,S,i,-,-,-,-,-,-
cuya1240,-,-,w,i,y,a,7,-,a,-
cuya1240,-,-,w,i,y,a,7,-,a,-
cuya1240,-,-,w,i,y,a,7,-,a,-
cuya1240,-,-,w,i,y,a,7,-,a,-
tepe1280,-,-,m,-,-,-,-,-,a,-
chic1273,-,-,y,-,-,-,-,-,a,h
sanm1298,-,-,y,-,-,-,-,-,a,h
copa1237,-,-,y,-,-,-,-,-,a,h
