language,x1,x2,x3,x4,x5
sanj1282,S,u,-,u,-
yucu1250,Z,u,-,u,-
nort2985,Z,u,-,u,-
soya1236,Z,u,-,u,-
apas1235,Z,u,w,i,-
apas1235,Z,u,-,u,-
tida1235,Z,u,-,u,-
tama1339,Z,u,-,u,-
huit1252,Z,u,-,u,-
sind1277,Z,u,-,u,-
sanm1294,Z,u,-,u,-
peno1244,Z,u,-,u,-
atat1238,Z,u,-,u,-
yoso1239,Z,u,-,u,-
sanm1295,Z,u,-,u,-
ocot1243,Z,u,-,u,-
magd1235,Z,u,-,u,-
taca1257,Z,u,-,u,-
itun1239,y,u,-,u,-
sant1439,y,u,-,u,-
alco1235,y,u,b,i,-
alco1235,-,i,b,i,-
yolo1241,y,u,b,i,-
alac1244,y,i,b,i,-
alac1244,y,i,w,i,-
ayut1236,y,i,b,i,7
mixt1425,y,u,b,i,-
mixt1425,y,u,b,i,-
mixt1425,y,u,b,i,-
mixt1425,Z,u,b,i,-
juxt1235,Z,i,b,i,-
juxt1235,Z,u,b,i,-
sila1250,Z,i,b,i,-
sila1250,y,i,b,i,-
sila1250,Z,i,b,i,-
sila1250,Z,i,b,i,-
sila1250,Z,i,b,i,-
sant1436,y,u,b,i,7
chay1249,y,u,w,i,-
chay1249,y,u,-,u,-
jami1235,y,u,b,i,-
sanj1281,y,u,b,i,-
pino1237,y,u,b,i,-
pino1237,y,u,w,i,-
pino1237,y,u,b,i,-
pino1237,y,u,w,i,-
tutu1243,y,u,w,i,-
ixta1235,y,u,b,i,-
chaz1235,y,u,-,i,-
chaz1235,y,u,w,i,-
sout3001,y,u,-,i,-
sout3001,y,u,-,i,-
chig1239,y,u,w,i,-
caca1250,Z,u,-,u,-
coat1241,S,u,b,i,-
cuya1240,y,u,w,i,-
cuya1240,Z,u,w,i,-
tepe1280,-,i,b,a,-
chic1273,-,-,w,e,-
sanm1298,-,-,b,e,h
