language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
magd1235,-,s,-,o,-,-,7,-,o,-
sant1440,-,s,-,o,-,-,7,-,o,-
ocot1243,-,S,-,i,-,-,t,-,i,-
ocot1243,-,s,-,o,-,-,7,-,o,-
sanp1259,-,s,-,o,-,-,7,-,o,-
sana1284,-,s,-,o,-,-,7,-,o,-
yucu1250,-,s,-,o,-,-,7,-,o,-
sanm1292,-,s,-,o,-,-,7,-,o,-
sanm1296,-,s,-,o,-,-,7,-,o,-
yoso1239,-,s,-,o,-,-,7,-,o,-
sanm1295,-,s,-,o,-,-,7,-,o,-
atat1238,-,s,-,o,-,-,7,-,o,-
taca1257,-,s,-,o,-,-,7,-,o,-
nort2985,-,s,-,o,-,-,7,-,o,-
itun1239,-,s,-,o,-,-,7,-,o,-
sant1439,-,s,-,o,-,-,7,-,o,-
nuyo1238,-,s,-,o,-,-,7,-,o,-
yucu1249,-,s,-,o,-,-,7,-,o,-
ayut1236,-,s,-,o,-,-,7,-,o,-
sant1436,-,s,-,o,-,-,7,-,o,-
alco1235,-,s,-,o,-,-,7,-,o,-
alco1235,-,s,-,o,-,-,7,-,o,-
coic1238,-,s,-,o,-,-,7,-,o,-
coic1238,-,s,-,o,-,-,7,-,o,-
yolo1241,-,s,-,o,-,-,7,-,o,-
alac1244,-,s,-,o,-,-,7,-,o,-
alac1244,-,s,-,o,-,-,7,-,o,-
xoch1238,-,s,-,o,-,-,7,-,o,-
sanm1291,-,s,-,o,-,-,7,-,o,-
sanm1291,-,s,-,o,-,-,7,-,o,-
juxt1235,-,s,-,o,-,-,7,-,o,-
juxt1235,-,s,-,o,-,-,7,-,o,-
sila1250,-,h,-,o,-,-,7,-,o,-
sila1250,-,8,-,o,-,-,7,-,o,-
sila1250,-,h,-,o,-,-,7,-,o,-
sila1250,-,h,-,o,-,-,7,-,o,-
sila1250,-,h,-,o,-,-,7,-,o,-
mixt1425,-,s,-,o,-,-,7,-,o,-
mixt1425,-,s,-,o,-,-,7,-,o,-
mixt1425,-,s,-,o,-,-,7,-,o,-
mixt1425,-,s,-,o,-,-,7,-,o,-
cuat1239,-,s,-,o,-,-,7,-,o,-
tutu1243,-,s,-,o,-,-,7,-,o,-
sant1441,-,s,-,o,-,-,7,-,o,-
chay1249,-,s,-,o,-,-,7,-,o,-
chay1249,-,s,-,o,-,-,7,-,o,-
jami1235,-,s,-,o,-,-,7,-,o,-
sanj1281,-,s,-,o,-,-,7,-,o,-
pino1237,-,s,-,o,-,-,7,-,o,-
pino1237,-,s,-,o,-,-,7,-,o,-
pino1237,-,s,-,o,-,-,7,-,o,-
pino1237,-,s,-,o,-,-,7,-,o,-
ixta1235,-,s,-,o,-,-,7,-,o,-
tama1339,-,8,-,o,-,-,7,-,o,-
huit1252,-,8,-,o,-,-,7,-,o,-
sind1277,-,8,-,o,-,-,7,-,o,-
sanm1294,-,8,-,o,-,-,7,-,o,-
diux1236,-,8,-,o,-,-,7,-,o,-
diux1236,-,8,-,o,-,-,7,-,o,-
sant1445,-,l,-,o,-,-,7,-,o,-
sant1445,-,l,-,o,-,-,7,-,o,-
sant1445,-,8,-,o,-,-,7,-,o,-
peno1244,-,8,-,o,-,-,7,-,o,-
sant1446,-,8,-,o,-,-,7,-,o,-
tida1235,-,8,-,o,-,-,7,-,o,-
sanj1282,-,8,-,o,-,-,7,-,o,-
soya1236,-,8,-,o,-,-,7,-,o,-
apas1235,-,8,-,o,-,-,7,-,o,-
apas1235,-,8,-,o,-,-,7,-,o,-
caca1250,-,l,-,o,-,-,-,-,o,-
caca1250,-,l,-,o,-,-,-,-,o,-
caca1250,-,8,-,o,-,-,7,-,o,-
yucu1251,-,h,-,o,-,-,7,-,o,-
chaz1235,-,t,-,u,-,-,t,-,u,-
chaz1235,-,8,-,o,-,-,7,-,o,-
chaz1235,-,l,-,o,-,-,7,-,o,-
chaz1235,-,l,-,o,-,-,7,-,o,-
sout3001,-,8,-,o,-,-,7,-,o,-
sout3001,-,t,-,u,-,-,t,n,u,-
chig1239,-,t,-,u,-,-,t,n,u,-
coat1241,-,l,-,o,-,-,7,-,o,-
coat1241,-,l,-,o,-,-,7,-,o,-
cuya1240,-,t,-,u,-,-,t,-,u,-
cuya1240,-,t,-,u,-,-,t,-,u,-
yoso1238,-,s,-,o,-,-,7,-,o,-
sant1437,-,-,-,-,-,-,b,-,e,-
tepe1280,-,-,-,-,-,-,b,-,e,-
chic1273,-,d,r,a,k,i,7,-,-,-
chic1273,-,r,-,a,-,-,k,-,3,h
sanm1298,t,S,-,a,k,i,h,-,-,-
copa1237,-,S,-,-,-,e,-,-,-,-
