language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
atat1238,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
yoso1239,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
sanm1295,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
ocot1243,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
magd1235,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
alco1235,-,-,-,-,-,s,-,-,-,-,-,i,7,i,-
alco1235,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
yolo1241,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
alac1244,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
alac1244,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
ayut1236,-,-,-,-,-,5,-,-,-,-,-,a,7,a,7
mixt1425,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
mixt1425,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
mixt1425,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
juxt1235,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
sila1250,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
sant1436,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
chay1249,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
jami1235,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
sanj1281,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
pino1237,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
sout3001,-,-,-,-,-,5,-,-,-,-,-,a,7,a,-
tepe1280,-,-,-,-,-,n,d,-,-,-,-,a,t,a,-
chic1273,t,s,i,S,u,n,-,-,-,-,-,a,7,a,-
chic1273,t,s,i,S,u,n,-,-,-,-,-,a,7,a,-
chic1273,-,-,-,-,-,S,-,-,-,-,-,a,n,a,-
sanm1298,-,-,-,-,-,N,g,w,i,t,S,a,n,a,-
sanm1298,-,-,-,-,-,N,g,w,i,t,S,a,n,a,-
sanm1298,-,-,-,-,-,y,-,-,-,-,-,u,7,u,h
copa1237,-,-,-,S,a,n,-,-,-,-,-,a,7,-,-
