language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
atat1238,-,-,-,-,-,-,l,-,i,-,7,l,i,-
magd1235,-,-,-,-,-,-,l,-,i,-,7,l,i,-
alco1235,-,-,-,-,-,-,t,S,e,-,-,l,e,-
yolo1241,n,d,-,u,S,i,t,S,e,-,-,-,e,-
yolo1241,n,d,-,u,S,i,t,S,e,-,-,-,e,-
alac1244,n,d,-,u,S,u,t,S,e,-,-,-,e,-
alac1244,n,d,-,u,S,u,t,S,e,-,-,-,e,-
mixt1425,-,-,-,-,-,-,t,-,o,-,7,l,o,-
mixt1425,-,-,-,-,-,-,t,-,o,-,7,l,o,-
mixt1425,-,-,-,-,-,-,t,-,o,-,7,l,o,-
juxt1235,-,-,-,-,-,-,t,S,e,-,-,l,e,-
sila1250,-,-,-,-,-,-,t,S,e,-,-,l,e,-
chay1249,n,d,-,3,b,3,t,y,a,-,7,n,u,-
chay1249,n,d,-,3,b,3,t,y,a,-,7,n,u,-
jami1235,-,l,-,o,-,-,-,-,-,-,7,-,o,-
sanj1281,-,t,s,i,-,-,t,-,o,o,7,-,o,-
sanj1281,-,t,s,i,-,-,t,-,o,o,7,-,o,-
tepe1280,-,t,-,u,-,u,t,s,-,-,-,-,a,-
tepe1280,-,t,-,u,-,u,t,s,-,-,-,-,a,-
chic1273,-,-,-,-,-,-,l,-,o,-,7,-,o,-
chic1273,-,-,-,-,-,-,d,-,e,-,7,l,o,h
chic1273,-,-,-,-,-,-,d,-,e,-,7,l,o,h
sanm1298,-,-,-,-,-,-,t,-,o,-,7,l,o,-
copa1237,-,-,-,-,-,-,t,-,o,-,7,l,o,-
